coarsening_variant,inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,warning_churn_rows,warning_churn_rate,hard_reject_drop_rows,hard_reject_drop_rate,verdict,verdict_reason
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,8,3,254,3,0.011811023622047244,-10.500000000029104,24.50000000006791,24.50000000006791,1.0,0.6666666666666666,0.0,0,0.0,254,1.0,0,0.0,254,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,6,555,11,0.01981981981981982,-201.0000000000582,24.69999999999709,24.69999999999709,0.5454545454545454,0.6363636363636364,0.0,0,0.0,555,1.0,0,0.0,555,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,5,1,24,1,0.041666666666666664,133.4999999999127,17.5,17.5,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,6,0,50,0,0.0,,,,,,,0,0.0,50,1.0,0,0.0,50,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,7,1,58,1,0.017241379310344827,,33.50000000005821,33.50000000005821,1.0,0.0,0.0,0,0.0,58,1.0,0,0.0,58,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,5,0,21,0,0.0,,,,,,,0,0.0,21,1.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,2,654,3,0.0045871559633027525,-38.50000000005821,12.999999999956344,12.999999999956344,0.6666666666666666,0.3333333333333333,0.0,0,0.0,654,1.0,0,0.0,654,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,5,1,11,1,0.09090909090909091,-220.5000000000291,38.50000000005821,38.50000000005821,1.0,1.0,0.0,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,6,1806,20,0.01107419712070875,-22.382352941195304,31.09999999996944,31.09999999996944,0.7,0.55,0.0,0,0.0,1806,1.0,0,0.0,1806,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,0,14,0,0.0,,,,,,,0,0.0,14,1.0,0,0.0,14,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,clamped,churn_normal,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,2,0,11,0,0.0,,,,,,,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,6,0,10,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,5,0,7,0,0.0,,,,,,,0,0.0,7,1.0,0,0.0,7,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,8,463,38,0.08207343412526998,-72.15714285713537,-1.5789473684172233,-1.5789473684172233,0.5526315789473685,0.42105263157894735,0.0,0,0.0,463,1.0,0,0.0,463,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,0,6,0,0.0,,,,,,,0,0.0,6,1.0,0,0.0,6,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,1,1,3,1,0.3333333333333333,-291.4999999999418,34.499999999970896,34.499999999970896,1.0,1.0,0.0,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,7,4,49,6,0.12244897959183673,-87.29999999995925,0.5000000000291038,0.5000000000291038,0.6666666666666666,0.8333333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,8,0,19,0,0.0,,,,,,,0,0.0,19,1.0,0,0.0,19,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,6,59,9,0.15254237288135594,-70.83333333333333,0.49999999999676625,0.49999999999676625,0.0,0.5555555555555556,0.0,0,0.0,59,1.0,0,0.0,59,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,8,4,53,5,0.09433962264150944,-35.499999999992724,0.5000000000291038,0.5000000000291038,0.6,0.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,7,0,23,0,0.0,,,,,,,0,0.0,23,1.0,0,0.0,23,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,4,143,6,0.04195804195804196,-40.24999999997817,0.5000000000048507,0.5000000000048507,0.5,0.16666666666666666,0.0,0,0.0,143,1.0,0,0.0,143,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,3,1,6,1,0.16666666666666666,-148.5000000000582,0.5000000000291038,0.5000000000291038,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,4,0,15,0,0.0,,,,,,,0,0.0,15,1.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,6,85,9,0.10588235294117647,-94.21428571430235,0.49999999998059746,0.49999999998059746,0.5555555555555556,0.4444444444444444,0.0,0,0.0,85,1.0,0,0.0,85,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,3,1,3,1,0.3333333333333333,-113.50000000005821,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,3,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,5,514,48,0.0933852140077821,-136.2948717948688,1.8958333333284827,1.8958333333284827,0.4375,0.5,0.0,0,0.0,514,1.0,0,0.0,514,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,1,4,1,0.25,-209.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,2,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,2,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,4,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,6,0,12,0,0.0,,,,,,,0,0.0,12,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,fresh_low_latency,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,1,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,churn_normal,coarsened_decision_visible_trigger,clean_only,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,6,0,7,0,0.0,,,,,,,0,0.0,7,1.0,0,0.0,7,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,5,0,26,0,0.0,,,,,,,0,0.0,26,1.0,0,0.0,26,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,3,1,3,1,0.3333333333333333,-220.5000000000291,16.50000000008731,16.50000000008731,1.0,0.0,1.0,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,6,0,27,0,0.0,,,,,,,0,0.0,27,1.0,0,0.0,27,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,clean_only,3,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
