cluster_id,capture_id,research_date,bucket_30s,start_ts_ns,end_ts_ns,member_count
2026-07-30_b19ed82d662d:59512522,2026-07-30_b19ed82d662d,2026-07-30,59512522,1785375660000000000,1785375689760000000,115
2026-07-30_b19ed82d662d:59512523,2026-07-30_b19ed82d662d,2026-07-30,59512523,1785375690000000000,1785375719760000000,116
2026-07-30_b19ed82d662d:59512524,2026-07-30_b19ed82d662d,2026-07-30,59512524,1785375720260000000,1785375749760000000,118
2026-07-30_b19ed82d662d:59512525,2026-07-30_b19ed82d662d,2026-07-30,59512525,1785375750000000000,1785375779760000000,110
2026-07-30_b19ed82d662d:59512526,2026-07-30_b19ed82d662d,2026-07-30,59512526,1785375780000000000,1785375809760000000,105
2026-07-30_b19ed82d662d:59512527,2026-07-30_b19ed82d662d,2026-07-30,59512527,1785375810000000000,1785375839760000000,114
2026-07-30_b19ed82d662d:59512528,2026-07-30_b19ed82d662d,2026-07-30,59512528,1785375840260000000,1785375869760000000,114
2026-07-30_b19ed82d662d:59512529,2026-07-30_b19ed82d662d,2026-07-30,59512529,1785375870000000000,1785375899760000000,111
2026-07-30_b19ed82d662d:59512530,2026-07-30_b19ed82d662d,2026-07-30,59512530,1785375900000000000,1785375929760000000,119
2026-07-30_b19ed82d662d:59512531,2026-07-30_b19ed82d662d,2026-07-30,59512531,1785375930000000000,1785375959760000000,115
2026-07-30_b19ed82d662d:59512532,2026-07-30_b19ed82d662d,2026-07-30,59512532,1785375960000000000,1785375989760000000,117
2026-07-30_b19ed82d662d:59512533,2026-07-30_b19ed82d662d,2026-07-30,59512533,1785375990000000000,1785376019760000000,108
2026-07-30_b19ed82d662d:59512534,2026-07-30_b19ed82d662d,2026-07-30,59512534,1785376020000000000,1785376049500000000,112
2026-07-30_b19ed82d662d:59512535,2026-07-30_b19ed82d662d,2026-07-30,59512535,1785376050000000000,1785376079760000000,102
2026-07-30_b19ed82d662d:59512536,2026-07-30_b19ed82d662d,2026-07-30,59512536,1785376080000000000,1785376109760000000,106
2026-07-30_b19ed82d662d:59512537,2026-07-30_b19ed82d662d,2026-07-30,59512537,1785376110000000000,1785376139760000000,113
2026-07-30_b19ed82d662d:59512538,2026-07-30_b19ed82d662d,2026-07-30,59512538,1785376140000000000,1785376169760000000,116
2026-07-30_b19ed82d662d:59512539,2026-07-30_b19ed82d662d,2026-07-30,59512539,1785376170000000000,1785376199500000000,111
2026-07-30_b19ed82d662d:59512540,2026-07-30_b19ed82d662d,2026-07-30,59512540,1785376200000000000,1785376229760000000,114
2026-07-30_b19ed82d662d:59512541,2026-07-30_b19ed82d662d,2026-07-30,59512541,1785376230000000000,1785376259760000000,108
2026-07-30_b19ed82d662d:59512542,2026-07-30_b19ed82d662d,2026-07-30,59512542,1785376260000000000,1785376289760000000,115
2026-07-30_b19ed82d662d:59512543,2026-07-30_b19ed82d662d,2026-07-30,59512543,1785376290000000000,1785376319760000000,116
2026-07-30_b19ed82d662d:59512544,2026-07-30_b19ed82d662d,2026-07-30,59512544,1785376320000000000,1785376349760000000,115
2026-07-30_b19ed82d662d:59512545,2026-07-30_b19ed82d662d,2026-07-30,59512545,1785376350000000000,1785376379760000000,118
2026-07-30_b19ed82d662d:59512546,2026-07-30_b19ed82d662d,2026-07-30,59512546,1785376380000000000,1785376409760000000,117
2026-07-30_b19ed82d662d:59512547,2026-07-30_b19ed82d662d,2026-07-30,59512547,1785376410000000000,1785376439760000000,116
2026-07-30_b19ed82d662d:59512548,2026-07-30_b19ed82d662d,2026-07-30,59512548,1785376440000000000,1785376469760000000,115
2026-07-30_b19ed82d662d:59512549,2026-07-30_b19ed82d662d,2026-07-30,59512549,1785376470000000000,1785376492260000000,80
2026-07-30_bd0fb3d8fa82:59512369,2026-07-30_bd0fb3d8fa82,2026-07-30,59512369,1785371092660000000,1785371099760000000,30
2026-07-30_bd0fb3d8fa82:59512370,2026-07-30_bd0fb3d8fa82,2026-07-30,59512370,1785371100000000000,1785371129760000000,120
2026-07-30_bd0fb3d8fa82:59512371,2026-07-30_bd0fb3d8fa82,2026-07-30,59512371,1785371130000000000,1785371159760000000,116
2026-07-30_bd0fb3d8fa82:59512372,2026-07-30_bd0fb3d8fa82,2026-07-30,59512372,1785371160000000000,1785371189760000000,116
2026-07-30_bd0fb3d8fa82:59512373,2026-07-30_bd0fb3d8fa82,2026-07-30,59512373,1785371190000000000,1785371219760000000,119
2026-07-30_bd0fb3d8fa82:59512374,2026-07-30_bd0fb3d8fa82,2026-07-30,59512374,1785371220000000000,1785371249760000000,120
2026-07-30_bd0fb3d8fa82:59512375,2026-07-30_bd0fb3d8fa82,2026-07-30,59512375,1785371250000000000,1785371279760000000,112
2026-07-30_bd0fb3d8fa82:59512376,2026-07-30_bd0fb3d8fa82,2026-07-30,59512376,1785371280000000000,1785371309760000000,118
2026-07-30_bd0fb3d8fa82:59512377,2026-07-30_bd0fb3d8fa82,2026-07-30,59512377,1785371310000000000,1785371339760000000,110
2026-07-30_bd0fb3d8fa82:59512378,2026-07-30_bd0fb3d8fa82,2026-07-30,59512378,1785371340000000000,1785371369760000000,112
2026-07-30_bd0fb3d8fa82:59512379,2026-07-30_bd0fb3d8fa82,2026-07-30,59512379,1785371370000000000,1785371399500000000,112
2026-07-30_bd0fb3d8fa82:59512380,2026-07-30_bd0fb3d8fa82,2026-07-30,59512380,1785371400000000000,1785371429760000000,118
2026-07-30_bd0fb3d8fa82:59512381,2026-07-30_bd0fb3d8fa82,2026-07-30,59512381,1785371430000000000,1785371459760000000,116
2026-07-30_bd0fb3d8fa82:59512382,2026-07-30_bd0fb3d8fa82,2026-07-30,59512382,1785371460000000000,1785371489260000000,116
2026-07-30_bd0fb3d8fa82:59512383,2026-07-30_bd0fb3d8fa82,2026-07-30,59512383,1785371490260000000,1785371519760000000,112
2026-07-30_bd0fb3d8fa82:59512384,2026-07-30_bd0fb3d8fa82,2026-07-30,59512384,1785371520000000000,1785371549760000000,120
2026-07-30_bd0fb3d8fa82:59512385,2026-07-30_bd0fb3d8fa82,2026-07-30,59512385,1785371550000000000,1785371579760000000,114
2026-07-30_bd0fb3d8fa82:59512386,2026-07-30_bd0fb3d8fa82,2026-07-30,59512386,1785371580000000000,1785371609760000000,118
2026-07-30_bd0fb3d8fa82:59512387,2026-07-30_bd0fb3d8fa82,2026-07-30,59512387,1785371610000000000,1785371639760000000,115
2026-07-30_bd0fb3d8fa82:59512388,2026-07-30_bd0fb3d8fa82,2026-07-30,59512388,1785371640000000000,1785371669760000000,115
2026-07-30_bd0fb3d8fa82:59512389,2026-07-30_bd0fb3d8fa82,2026-07-30,59512389,1785371670000000000,1785371699760000000,111
2026-07-30_bd0fb3d8fa82:59512390,2026-07-30_bd0fb3d8fa82,2026-07-30,59512390,1785371700000000000,1785371729760000000,117
2026-07-30_bd0fb3d8fa82:59512391,2026-07-30_bd0fb3d8fa82,2026-07-30,59512391,1785371730000000000,1785371759760000000,112
2026-07-30_bd0fb3d8fa82:59512392,2026-07-30_bd0fb3d8fa82,2026-07-30,59512392,1785371760000000000,1785371789760000000,106
2026-07-30_bd0fb3d8fa82:59512393,2026-07-30_bd0fb3d8fa82,2026-07-30,59512393,1785371790000000000,1785371819760000000,106
2026-07-30_bd0fb3d8fa82:59512394,2026-07-30_bd0fb3d8fa82,2026-07-30,59512394,1785371820000000000,1785371849760000000,116
2026-07-30_bd0fb3d8fa82:59512395,2026-07-30_bd0fb3d8fa82,2026-07-30,59512395,1785371850000000000,1785371879500000000,118
2026-07-30_bd0fb3d8fa82:59512396,2026-07-30_bd0fb3d8fa82,2026-07-30,59512396,1785371880260000000,1785371909760000000,105
2026-07-30_bd0fb3d8fa82:59512397,2026-07-30_bd0fb3d8fa82,2026-07-30,59512397,1785371910000000000,1785371939760000000,99
2026-07-30_bd0fb3d8fa82:59512398,2026-07-30_bd0fb3d8fa82,2026-07-30,59512398,1785371940000000000,1785371969760000000,117
2026-07-30_bd0fb3d8fa82:59512399,2026-07-30_bd0fb3d8fa82,2026-07-30,59512399,1785371970000000000,1785371999760000000,110
2026-07-30_bd0fb3d8fa82:59512400,2026-07-30_bd0fb3d8fa82,2026-07-30,59512400,1785372000000000000,1785372029760000000,112
2026-07-30_bd0fb3d8fa82:59512401,2026-07-30_bd0fb3d8fa82,2026-07-30,59512401,1785372030000000000,1785372059760000000,109
2026-07-30_bd0fb3d8fa82:59512402,2026-07-30_bd0fb3d8fa82,2026-07-30,59512402,1785372060000000000,1785372089760000000,116
2026-07-30_bd0fb3d8fa82:59512403,2026-07-30_bd0fb3d8fa82,2026-07-30,59512403,1785372090000000000,1785372119760000000,113
2026-07-30_bd0fb3d8fa82:59512404,2026-07-30_bd0fb3d8fa82,2026-07-30,59512404,1785372120000000000,1785372149760000000,116
2026-07-30_bd0fb3d8fa82:59512405,2026-07-30_bd0fb3d8fa82,2026-07-30,59512405,1785372150000000000,1785372179760000000,119
2026-07-30_bd0fb3d8fa82:59512406,2026-07-30_bd0fb3d8fa82,2026-07-30,59512406,1785372180000000000,1785372209760000000,120
2026-07-30_bd0fb3d8fa82:59512407,2026-07-30_bd0fb3d8fa82,2026-07-30,59512407,1785372210000000000,1785372239760000000,118
2026-07-30_bd0fb3d8fa82:59512408,2026-07-30_bd0fb3d8fa82,2026-07-30,59512408,1785372240000000000,1785372269760000000,114
2026-07-30_bd0fb3d8fa82:59512409,2026-07-30_bd0fb3d8fa82,2026-07-30,59512409,1785372270000000000,1785372299760000000,118
2026-07-30_bd0fb3d8fa82:59512410,2026-07-30_bd0fb3d8fa82,2026-07-30,59512410,1785372300000000000,1785372329760000000,119
2026-07-30_bd0fb3d8fa82:59512411,2026-07-30_bd0fb3d8fa82,2026-07-30,59512411,1785372330000000000,1785372359760000000,118
2026-07-30_bd0fb3d8fa82:59512412,2026-07-30_bd0fb3d8fa82,2026-07-30,59512412,1785372360000000000,1785372389760000000,113
2026-07-30_bd0fb3d8fa82:59512413,2026-07-30_bd0fb3d8fa82,2026-07-30,59512413,1785372390000000000,1785372419760000000,116
2026-07-30_bd0fb3d8fa82:59512414,2026-07-30_bd0fb3d8fa82,2026-07-30,59512414,1785372420000000000,1785372449760000000,118
2026-07-30_bd0fb3d8fa82:59512415,2026-07-30_bd0fb3d8fa82,2026-07-30,59512415,1785372450000000000,1785372479760000000,117
2026-07-30_bd0fb3d8fa82:59512416,2026-07-30_bd0fb3d8fa82,2026-07-30,59512416,1785372480000000000,1785372509760000000,117
2026-07-30_bd0fb3d8fa82:59512417,2026-07-30_bd0fb3d8fa82,2026-07-30,59512417,1785372510000000000,1785372539500000000,113
2026-07-30_bd0fb3d8fa82:59512418,2026-07-30_bd0fb3d8fa82,2026-07-30,59512418,1785372540000000000,1785372569760000000,118
2026-07-30_bd0fb3d8fa82:59512419,2026-07-30_bd0fb3d8fa82,2026-07-30,59512419,1785372570000000000,1785372599760000000,111
2026-07-30_bd0fb3d8fa82:59512420,2026-07-30_bd0fb3d8fa82,2026-07-30,59512420,1785372600000000000,1785372629760000000,117
2026-07-30_bd0fb3d8fa82:59512421,2026-07-30_bd0fb3d8fa82,2026-07-30,59512421,1785372630000000000,1785372659760000000,119
2026-07-30_bd0fb3d8fa82:59512422,2026-07-30_bd0fb3d8fa82,2026-07-30,59512422,1785372660000000000,1785372689760000000,118
2026-07-30_bd0fb3d8fa82:59512423,2026-07-30_bd0fb3d8fa82,2026-07-30,59512423,1785372690000000000,1785372719760000000,118
2026-07-30_bd0fb3d8fa82:59512424,2026-07-30_bd0fb3d8fa82,2026-07-30,59512424,1785372720000000000,1785372749760000000,113
2026-07-30_bd0fb3d8fa82:59512425,2026-07-30_bd0fb3d8fa82,2026-07-30,59512425,1785372750000000000,1785372779760000000,115
2026-07-30_bd0fb3d8fa82:59512426,2026-07-30_bd0fb3d8fa82,2026-07-30,59512426,1785372780000000000,1785372809760000000,108
2026-07-30_bd0fb3d8fa82:59512427,2026-07-30_bd0fb3d8fa82,2026-07-30,59512427,1785372810000000000,1785372839760000000,108
2026-07-30_bd0fb3d8fa82:59512428,2026-07-30_bd0fb3d8fa82,2026-07-30,59512428,1785372840000000000,1785372869500000000,108
2026-07-30_bd0fb3d8fa82:59512429,2026-07-30_bd0fb3d8fa82,2026-07-30,59512429,1785372870260000000,1785372890260000000,75
2026-07-30_c655ea10171f:59512609,2026-07-30_c655ea10171f,2026-07-30,59512609,1785378296760000000,1785378299760000000,12
2026-07-30_c655ea10171f:59512610,2026-07-30_c655ea10171f,2026-07-30,59512610,1785378300260000000,1785378329760000000,110
2026-07-30_c655ea10171f:59512611,2026-07-30_c655ea10171f,2026-07-30,59512611,1785378330000000000,1785378359760000000,100
2026-07-30_c655ea10171f:59512612,2026-07-30_c655ea10171f,2026-07-30,59512612,1785378360000000000,1785378389760000000,107
2026-07-30_c655ea10171f:59512613,2026-07-30_c655ea10171f,2026-07-30,59512613,1785378391000000000,1785378419760000000,108
2026-07-30_c655ea10171f:59512614,2026-07-30_c655ea10171f,2026-07-30,59512614,1785378420000000000,1785378449760000000,107
2026-07-30_c655ea10171f:59512615,2026-07-30_c655ea10171f,2026-07-30,59512615,1785378450000000000,1785378479760000000,110
2026-07-30_c655ea10171f:59512616,2026-07-30_c655ea10171f,2026-07-30,59512616,1785378480000000000,1785378509760000000,116
2026-07-30_c655ea10171f:59512617,2026-07-30_c655ea10171f,2026-07-30,59512617,1785378510000000000,1785378539500000000,98
2026-07-30_c655ea10171f:59512618,2026-07-30_c655ea10171f,2026-07-30,59512618,1785378540260000000,1785378569000000000,87
2026-07-30_c655ea10171f:59512619,2026-07-30_c655ea10171f,2026-07-30,59512619,1785378570260000000,1785378599760000000,105
2026-07-30_c655ea10171f:59512620,2026-07-30_c655ea10171f,2026-07-30,59512620,1785378600000000000,1785378629760000000,97
2026-07-30_c655ea10171f:59512621,2026-07-30_c655ea10171f,2026-07-30,59512621,1785378630000000000,1785378659500000000,113
2026-07-30_c655ea10171f:59512622,2026-07-30_c655ea10171f,2026-07-30,59512622,1785378660260000000,1785378689760000000,114
2026-07-30_c655ea10171f:59512623,2026-07-30_c655ea10171f,2026-07-30,59512623,1785378690000000000,1785378719760000000,117
2026-07-30_c655ea10171f:59512624,2026-07-30_c655ea10171f,2026-07-30,59512624,1785378720000000000,1785378749760000000,110
2026-07-30_c655ea10171f:59512625,2026-07-30_c655ea10171f,2026-07-30,59512625,1785378750000000000,1785378779760000000,119
2026-07-30_c655ea10171f:59512626,2026-07-30_c655ea10171f,2026-07-30,59512626,1785378780000000000,1785378809760000000,118
2026-07-30_c655ea10171f:59512627,2026-07-30_c655ea10171f,2026-07-30,59512627,1785378810000000000,1785378839760000000,107
2026-07-30_c655ea10171f:59512628,2026-07-30_c655ea10171f,2026-07-30,59512628,1785378840000000000,1785378869760000000,101
2026-07-30_c655ea10171f:59512629,2026-07-30_c655ea10171f,2026-07-30,59512629,1785378870000000000,1785378899760000000,90
2026-07-30_c655ea10171f:59512630,2026-07-30_c655ea10171f,2026-07-30,59512630,1785378900000000000,1785378929760000000,106
2026-07-30_c655ea10171f:59512631,2026-07-30_c655ea10171f,2026-07-30,59512631,1785378930000000000,1785378959760000000,117
2026-07-30_c655ea10171f:59512632,2026-07-30_c655ea10171f,2026-07-30,59512632,1785378960000000000,1785378989760000000,114
2026-07-30_c655ea10171f:59512633,2026-07-30_c655ea10171f,2026-07-30,59512633,1785378990000000000,1785379019760000000,111
2026-07-30_c655ea10171f:59512634,2026-07-30_c655ea10171f,2026-07-30,59512634,1785379020000000000,1785379049760000000,114
2026-07-30_c655ea10171f:59512635,2026-07-30_c655ea10171f,2026-07-30,59512635,1785379050000000000,1785379079760000000,98
2026-07-30_c655ea10171f:59512636,2026-07-30_c655ea10171f,2026-07-30,59512636,1785379080000000000,1785379109760000000,101
2026-07-30_c655ea10171f:59512637,2026-07-30_c655ea10171f,2026-07-30,59512637,1785379110000000000,1785379139760000000,103
2026-07-30_c655ea10171f:59512638,2026-07-30_c655ea10171f,2026-07-30,59512638,1785379140000000000,1785379169760000000,95
2026-07-30_c655ea10171f:59512639,2026-07-30_c655ea10171f,2026-07-30,59512639,1785379170000000000,1785379199760000000,108
2026-07-30_c655ea10171f:59512640,2026-07-30_c655ea10171f,2026-07-30,59512640,1785379200260000000,1785379229760000000,111
2026-07-30_c655ea10171f:59512641,2026-07-30_c655ea10171f,2026-07-30,59512641,1785379230000000000,1785379259760000000,105
2026-07-30_c655ea10171f:59512642,2026-07-30_c655ea10171f,2026-07-30,59512642,1785379260000000000,1785379289500000000,111
2026-07-30_c655ea10171f:59512643,2026-07-30_c655ea10171f,2026-07-30,59512643,1785379290000000000,1785379319760000000,115
2026-07-30_c655ea10171f:59512644,2026-07-30_c655ea10171f,2026-07-30,59512644,1785379320000000000,1785379349500000000,116
2026-07-30_c655ea10171f:59512645,2026-07-30_c655ea10171f,2026-07-30,59512645,1785379350000000000,1785379379760000000,106
2026-07-30_c655ea10171f:59512646,2026-07-30_c655ea10171f,2026-07-30,59512646,1785379380000000000,1785379409760000000,110
2026-07-30_c655ea10171f:59512647,2026-07-30_c655ea10171f,2026-07-30,59512647,1785379410000000000,1785379439760000000,117
2026-07-30_c655ea10171f:59512648,2026-07-30_c655ea10171f,2026-07-30,59512648,1785379440000000000,1785379469760000000,109
2026-07-30_c655ea10171f:59512649,2026-07-30_c655ea10171f,2026-07-30,59512649,1785379470260000000,1785379499760000000,80
2026-07-30_c655ea10171f:59512650,2026-07-30_c655ea10171f,2026-07-30,59512650,1785379500260000000,1785379529760000000,116
2026-07-30_c655ea10171f:59512651,2026-07-30_c655ea10171f,2026-07-30,59512651,1785379530000000000,1785379559760000000,100
2026-07-30_c655ea10171f:59512652,2026-07-30_c655ea10171f,2026-07-30,59512652,1785379560260000000,1785379589760000000,106
2026-07-30_c655ea10171f:59512653,2026-07-30_c655ea10171f,2026-07-30,59512653,1785379590000000000,1785379619760000000,107
2026-07-30_c655ea10171f:59512654,2026-07-30_c655ea10171f,2026-07-30,59512654,1785379620500000000,1785379649760000000,97
2026-07-30_c655ea10171f:59512655,2026-07-30_c655ea10171f,2026-07-30,59512655,1785379651260000000,1785379679500000000,93
2026-07-30_c655ea10171f:59512656,2026-07-30_c655ea10171f,2026-07-30,59512656,1785379680260000000,1785379709760000000,100
2026-07-30_c655ea10171f:59512657,2026-07-30_c655ea10171f,2026-07-30,59512657,1785379710000000000,1785379739760000000,93
2026-07-30_c655ea10171f:59512658,2026-07-30_c655ea10171f,2026-07-30,59512658,1785379740000000000,1785379769760000000,100
2026-07-30_c655ea10171f:59512659,2026-07-30_c655ea10171f,2026-07-30,59512659,1785379770000000000,1785379799760000000,106
2026-07-30_c655ea10171f:59512660,2026-07-30_c655ea10171f,2026-07-30,59512660,1785379800000000000,1785379829500000000,109
2026-07-30_c655ea10171f:59512661,2026-07-30_c655ea10171f,2026-07-30,59512661,1785379830000000000,1785379859760000000,100
2026-07-30_c655ea10171f:59512662,2026-07-30_c655ea10171f,2026-07-30,59512662,1785379860000000000,1785379889500000000,99
2026-07-30_c655ea10171f:59512663,2026-07-30_c655ea10171f,2026-07-30,59512663,1785379890000000000,1785379919000000000,113
2026-07-30_c655ea10171f:59512664,2026-07-30_c655ea10171f,2026-07-30,59512664,1785379920000000000,1785379949760000000,106
2026-07-30_c655ea10171f:59512665,2026-07-30_c655ea10171f,2026-07-30,59512665,1785379950260000000,1785379979760000000,100
2026-07-30_c655ea10171f:59512666,2026-07-30_c655ea10171f,2026-07-30,59512666,1785379980000000000,1785380009500000000,103
2026-07-30_c655ea10171f:59512667,2026-07-30_c655ea10171f,2026-07-30,59512667,1785380010000000000,1785380039760000000,103
2026-07-30_c655ea10171f:59512668,2026-07-30_c655ea10171f,2026-07-30,59512668,1785380040000000000,1785380069760000000,114
2026-07-30_c655ea10171f:59512669,2026-07-30_c655ea10171f,2026-07-30,59512669,1785380070000000000,1785380094260000000,86
2026-07-30_d88a85361fb1:59512429,2026-07-30_d88a85361fb1,2026-07-30,59512429,1785372893600000000,1785372899760000000,21
2026-07-30_d88a85361fb1:59512430,2026-07-30_d88a85361fb1,2026-07-30,59512430,1785372900000000000,1785372929760000000,108
2026-07-30_d88a85361fb1:59512431,2026-07-30_d88a85361fb1,2026-07-30,59512431,1785372930000000000,1785372959760000000,113
2026-07-30_d88a85361fb1:59512432,2026-07-30_d88a85361fb1,2026-07-30,59512432,1785372960000000000,1785372989760000000,109
2026-07-30_d88a85361fb1:59512433,2026-07-30_d88a85361fb1,2026-07-30,59512433,1785372990000000000,1785373019760000000,97
2026-07-30_d88a85361fb1:59512434,2026-07-30_d88a85361fb1,2026-07-30,59512434,1785373020000000000,1785373049760000000,114
2026-07-30_d88a85361fb1:59512435,2026-07-30_d88a85361fb1,2026-07-30,59512435,1785373050000000000,1785373079760000000,115
2026-07-30_d88a85361fb1:59512436,2026-07-30_d88a85361fb1,2026-07-30,59512436,1785373080000000000,1785373109760000000,111
