event_index,event_kind,event_time_ms,current_bid_px,current_ask_px,candidate_status,candidate_reason,candidate_bounded,candidate_half_spread_ticks,fixed_half_spread_ticks,authoritative_half_spread_ticks,dynamic_overlay_changed,fixed_bid_px,fixed_ask_px,dynamic_bid_px,dynamic_ask_px,final_quote_behavior_changed,strict_gate_status,strict_gate_allowed,strict_gate_reason,order_endpoint_called,inference_scope
87,trade,1784713685227,65857.0,65858.0,pass,,True,1.013408,0.5,1.013408,True,65857.0,65858.0,65856.0,65859.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
88,book,1784713685632,65857.0,65858.0,pass,,True,1.09702937,0.5,1.09702937,True,65857.0,65858.0,65856.0,65859.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
89,trade,1784713686036,65857.0,65858.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65857.0,65858.0,65857.0,65858.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
90,book,1784713686170,65858.0,65859.0,pass,,True,1.20185055,0.5,1.20185055,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
91,trade,1784713686238,65858.0,65859.0,pass,,True,0.89957782,0.5,0.89957782,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
92,trade,1784713686238,65858.0,65859.0,pass,,True,0.88228533,0.5,0.88228533,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
93,trade,1784713686238,65858.0,65859.0,pass,,True,0.86611914,0.5,0.86611914,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
94,trade,1784713686238,65858.0,65859.0,pass,,True,0.8792699,0.5,0.8792699,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
95,trade,1784713686238,65858.0,65859.0,pass,,True,0.93720027,0.5,0.93720027,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
96,trade,1784713686238,65858.0,65859.0,pass,,True,0.98778327,0.5,0.98778327,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
97,trade,1784713686238,65858.0,65859.0,pass,,True,0.99289532,0.5,0.99289532,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
98,trade,1784713686238,65858.0,65859.0,pass,,True,1.00631982,0.5,1.00631982,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
99,trade,1784713686446,65858.0,65859.0,pass,,True,1.09109105,0.5,1.09109105,True,65858.0,65859.0,65857.0,65860.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
100,book,1784713686702,65863.0,65864.0,pass,,True,0.90144144,0.5,0.90144144,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
101,book,1784713687250,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
102,book,1784713687785,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
103,trade,1784713688117,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
104,book,1784713688325,65863.0,65864.0,pass,,True,1.00539474,0.5,1.00539474,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
105,trade,1784713688390,65863.0,65864.0,pass,,True,1.00539474,0.5,1.00539474,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
106,book,1784713688858,65863.0,65864.0,pass,,True,1.00392684,0.5,1.00392684,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
107,trade,1784713689059,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
108,book,1784713689389,65863.0,65864.0,pass,,True,1.00368908,0.5,1.00368908,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
109,trade,1784713689667,65863.0,65864.0,pass,,True,1.00368908,0.5,1.00368908,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
110,trade,1784713689866,65863.0,65864.0,pass,,True,0.81485747,0.5,0.81485747,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
111,book,1784713689934,65863.0,65864.0,pass,,True,0.81504677,0.5,0.81504677,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
112,trade,1784713689934,65863.0,65864.0,pass,,True,0.73945671,0.5,0.73945671,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
113,trade,1784713690001,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
114,trade,1784713690001,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
115,trade,1784713690001,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
116,trade,1784713690001,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
117,trade,1784713690001,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
118,book,1784713690475,65863.0,65864.0,pass,,True,1.00589548,0.5,1.00589548,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
119,book,1784713691009,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
120,book,1784713691544,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
121,trade,1784713691612,65863.0,65864.0,pass,,True,1.01248751,0.5,1.01248751,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
122,book,1784713692081,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
123,book,1784713692616,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
124,trade,1784713692957,65863.0,65864.0,pass,,True,1.20228915,0.5,1.20228915,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
125,trade,1784713692957,65863.0,65864.0,pass,,True,1.20228915,0.5,1.20228915,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
126,trade,1784713692957,65863.0,65864.0,pass,,True,1.20228915,0.5,1.20228915,True,65863.0,65864.0,65862.0,65865.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
127,trade,1784713693024,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
128,trade,1784713693024,65863.0,65864.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65863.0,65864.0,65863.0,65864.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
129,book,1784713693161,65864.0,65865.0,pass,,True,1.00417027,0.5,1.00417027,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
130,book,1784713693687,65864.0,65865.0,pass,,True,1.00417055,0.5,1.00417055,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
131,trade,1784713694167,65864.0,65865.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65864.0,65865.0,65864.0,65865.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
132,book,1784713694232,65864.0,65865.0,pass,,True,1.00417111,0.5,1.00417111,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
133,trade,1784713694568,65864.0,65865.0,pass,,True,1.00417111,0.5,1.00417111,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
134,book,1784713694769,65864.0,65865.0,pass,,True,1.00448441,0.5,1.00448441,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
135,trade,1784713694769,65864.0,65865.0,pass,,True,1.00448441,0.5,1.00448441,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
136,trade,1784713694971,65864.0,65865.0,pass,,True,0.99995982,0.5,0.99995982,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
137,trade,1784713694971,65864.0,65865.0,pass,,True,0.98478916,0.5,0.98478916,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
138,trade,1784713695038,65864.0,65865.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65864.0,65865.0,65864.0,65865.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
139,trade,1784713695038,65864.0,65865.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65864.0,65865.0,65864.0,65865.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
140,book,1784713695308,65864.0,65865.0,pass,,True,0.8538519,0.5,0.8538519,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
141,trade,1784713695386,65864.0,65865.0,pass,,True,1.00401098,0.5,1.00401098,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
142,trade,1784713695386,65864.0,65865.0,pass,,True,1.00401124,0.5,1.00401124,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
143,trade,1784713695710,65864.0,65865.0,pass,,True,1.00324875,0.5,1.00324875,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
144,trade,1784713695710,65864.0,65865.0,pass,,True,0.97179026,0.5,0.97179026,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
145,book,1784713695856,65866.0,65867.0,pass,,True,1.1123039,0.5,1.1123039,True,65866.0,65867.0,65865.0,65868.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
146,trade,1784713696182,65866.0,65867.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65866.0,65867.0,65866.0,65867.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
147,trade,1784713696257,65866.0,65867.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65866.0,65867.0,65866.0,65867.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
148,book,1784713696381,65867.0,65868.0,pass,,True,1.03286726,0.5,1.03286726,True,65867.0,65868.0,65866.0,65869.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
149,book,1784713696995,65867.0,65868.0,pass,,True,1.01100522,0.5,1.01100522,True,65867.0,65868.0,65866.0,65869.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
150,book,1784713697607,65867.0,65868.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65867.0,65868.0,65867.0,65868.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
151,trade,1784713697607,65867.0,65868.0,pass,,True,1.01552883,0.5,1.01552883,True,65867.0,65868.0,65866.0,65869.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
