event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,anti_drift_status,anti_drift_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,shadow_action,shadow_reason,private_endpoint_called,order_endpoint_called,credential_read
154,trades,1782197139414,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
155,trades,1782197139598,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
156,trades,1782197139660,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
157,trades,1782197139974,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
158,trades,1782197140063,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
159,l2Book,1782197140120,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
160,trades,1782197140199,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
161,trades,1782197141034,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
162,trades,1782197141382,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
163,trades,1782197142001,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
164,trades,1782197142130,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
165,trades,1782197142996,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
166,trades,1782197143100,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
167,trades,1782197143855,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
168,trades,1782197143920,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
169,trades,1782197144871,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
170,trades,1782197144940,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
171,trades,1782197145214,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
172,l2Book,1782197145513,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
173,trades,1782197146008,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
174,trades,1782197147411,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
175,trades,1782197147899,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
176,trades,1782197148306,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
177,trades,1782197148886,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
178,trades,1782197150033,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
179,trades,1782197150303,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
180,l2Book,1782197150981,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
181,trades,1782197151064,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
182,trades,1782197151182,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
183,trades,1782197151477,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
184,trades,1782197152010,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
185,trades,1782197152900,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
186,trades,1782197153039,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
187,trades,1782197153105,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
188,trades,1782197153596,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
189,trades,1782197154064,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
190,trades,1782197154131,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
191,trades,1782197154557,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
192,trades,1782197155005,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
193,trades,1782197155442,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
194,l2Book,1782197156410,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
195,trades,1782197156811,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
196,trades,1782197158028,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
197,trades,1782197158358,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
198,trades,1782197159209,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
199,trades,1782197159335,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
200,trades,1782197159628,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
201,trades,1782197159694,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
202,trades,1782197160508,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
203,trades,1782197160577,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
204,trades,1782197160904,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
205,trades,1782197161370,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
