schema_version,task_id,sample_sequence,event_sequence,event_type,monotonic_ns,audit_utc_ns,order_reference_token,source,classification,detail_code
skhynix_c6in_latency_v2,0822T002,12,8,cancel_response_end,595457621561684,1787455181308867526,order_ref_sha256_4c9fe36a17e608cc1037970fea1e5206f8a0d17333a3d8dcf91b3b20c588367d,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,12,9,terminal_confirm,595457674885898,1787455181362191398,order_ref_sha256_4c9fe36a17e608cc1037970fea1e5206f8a0d17333a3d8dcf91b3b20c588367d,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,12,10,final_open_orders_confirm,595457715512921,1787455181402818611,order_ref_sha256_4c9fe36a17e608cc1037970fea1e5206f8a0d17333a3d8dcf91b3b20c588367d,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,13,1,submit_call_start,595476323677199,1787455200010983274,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,13,2,submit_response_end,595476737744112,1787455200425049844,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,13,3,resting_confirm,595476816191462,1787455200503497266,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,13,4,risk_decision_ready,595477066262318,1787455200753569186,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,13,5,cancel_enqueue,595477066265945,1787455200753571246,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,13,6,cancel_call_start,595477066267319,1787455200753572632,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,13,7,terminal_observation_start,595477066267745,1787455200753573124,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,13,8,cancel_response_end,595477709522893,1787455201396829312,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,13,9,terminal_confirm,595483121280305,1787455206808585922,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,13,10,final_open_orders_confirm,595483174035650,1787455206861341374,order_ref_sha256_f94ceae4a84cf5ae5f36a9b59ed87a9dfed42dcdb2de55657183ed4f822fc33d,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,14,1,submit_call_start,595496325701212,1787455220013006920,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,14,2,submit_response_end,595496746296591,1787455220433602618,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,14,3,resting_confirm,595496751846984,1787455220439152712,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,14,4,risk_decision_ready,595497001920813,1787455220689227051,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,14,5,cancel_enqueue,595497001923553,1787455220689228841,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,14,6,cancel_call_start,595497001924887,1787455220689230171,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,14,7,terminal_observation_start,595497001925290,1787455220689230691,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,14,8,cancel_response_end,595497636206479,1787455221323512557,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,14,9,terminal_confirm,595497671548369,1787455221358853832,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,14,10,final_open_orders_confirm,595497706047524,1787455221393353177,order_ref_sha256_7ff588f26fb5993fe04e91d6334b4cc3c870ad3d1a6cfc0e3067e9e63bafd46c,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,15,1,submit_call_start,595516318958493,1787455240006264189,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,15,2,submit_response_end,595516747731141,1787455240435036897,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,15,3,resting_confirm,595516752072026,1787455240439377654,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,15,4,risk_decision_ready,595517002147856,1787455240689454331,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,15,5,cancel_enqueue,595517002150656,1787455240689455959,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,15,6,cancel_call_start,595517002152011,1787455240689457320,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,15,7,terminal_observation_start,595517002153011,1787455240689458589,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,15,8,cancel_response_end,595517692046332,1787455241379352571,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,15,9,terminal_confirm,595517754714376,1787455241442019978,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,15,10,final_open_orders_confirm,595517791861377,1787455241479167086,order_ref_sha256_51cf109548a23a7e2348eb15af95908a6638d6f48829432b6bb626e0e4ceec1b,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,16,1,submit_call_start,595536319071561,1787455260006377448,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,16,2,submit_response_end,595536669597941,1787455260356903624,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,16,3,resting_confirm,595536674744141,1787455260362049753,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,16,4,risk_decision_ready,595536924804526,1787455260612110483,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,16,5,cancel_enqueue,595536924806701,1787455260612112018,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,16,6,cancel_call_start,595536924807720,1787455260612113059,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,16,7,terminal_observation_start,595536924808097,1787455260612113491,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,16,8,cancel_response_end,595537604306137,1787455261291611920,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,16,9,terminal_confirm,595537666750350,1787455261354055941,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,16,10,final_open_orders_confirm,595537712065575,1787455261399371207,order_ref_sha256_392c4ac6bc9a39264a6e1322381005562fd9b768a36f27caf7fa8b46fbeac4c2,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,17,1,submit_call_start,595556320067312,1787455280007373044,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,17,2,submit_response_end,595556673611821,1787455280360917554,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,17,3,resting_confirm,595556678853996,1787455280366159653,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,17,4,risk_decision_ready,595556928915012,1787455280616221589,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,17,5,cancel_enqueue,595556928917410,1787455280616222710,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,17,6,cancel_call_start,595556928918829,1787455280616224123,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,17,7,terminal_observation_start,595556928919160,1787455280616224443,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,17,8,terminal_confirm,595557590553920,1787455281277859589,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,17,9,cancel_response_end,595557601474890,1787455281288780560,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,17,10,final_open_orders_confirm,595557631598130,1787455281318903766,order_ref_sha256_e0593050a4fc2813353d0794884cd11d410105fa8f0ac23d41a52db553d3b757,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,18,1,submit_call_start,595576353419984,1787455300040725628,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,18,2,submit_response_end,595576890347028,1787455300577652879,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,18,3,resting_confirm,595576914022486,1787455300601328516,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,18,4,risk_decision_ready,595577164094474,1787455300851401052,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,18,5,cancel_enqueue,595577164097298,1787455300851402599,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,18,6,cancel_call_start,595577164098811,1787455300851404100,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,18,7,terminal_observation_start,595577164099214,1787455300851404616,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,18,8,cancel_response_end,595577918111433,1787455301605417141,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,18,9,terminal_confirm,595577977864102,1787455301665169755,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,18,10,final_open_orders_confirm,595578008094989,1787455301695400859,order_ref_sha256_94c3e50d926aec67576a9d2bf8c3904bf7833d163cf18ca9cc0eda0d7c073755,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,19,1,submit_call_start,595596319051371,1787455320006357085,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,19,2,submit_response_end,595596732144716,1787455320419450450,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,19,3,resting_confirm,595596751812074,1787455320439117713,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,19,4,risk_decision_ready,595597001875787,1787455320689181726,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,19,5,cancel_enqueue,595597001877429,1787455320689182721,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,19,6,cancel_call_start,595597001878323,1787455320689183609,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,19,7,terminal_observation_start,595597001878793,1787455320689184115,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,19,8,cancel_response_end,595597747370274,1787455321434676015,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,19,9,terminal_confirm,595602999956100,1787455326687262124,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,19,10,final_open_orders_confirm,595603036067362,1787455326723373202,order_ref_sha256_f047f53345b2a543d8a4d8250f38735113e605b79bc60533cea8f13ff53ab652,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,20,1,submit_call_start,595616324180941,1787455340011486627,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,20,2,submit_response_end,595616769773701,1787455340457079473,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,20,3,resting_confirm,595616832765401,1787455340520071259,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,20,4,risk_decision_ready,595617082828361,1787455340770134703,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,20,5,cancel_enqueue,595617082830994,1787455340770136303,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,20,6,cancel_call_start,595617082832265,1787455340770137564,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,20,7,terminal_observation_start,595617082832692,1787455340770138089,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,20,8,cancel_response_end,595617762765371,1787455341450071007,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,20,9,terminal_confirm,595617787938044,1787455341475243635,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,20,10,final_open_orders_confirm,595617824111233,1787455341511417061,order_ref_sha256_516a7347b9c07ca4dc164a53d97f16ad84583c21ad02b5924b336c8855acb77a,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,21,1,submit_call_start,595636319432615,1787455360006738324,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,21,2,submit_response_end,595636734694469,1787455360422000518,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,21,3,resting_confirm,595636740344889,1787455360427650542,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,21,4,risk_decision_ready,595636990407436,1787455360677713629,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,21,5,cancel_enqueue,595636990409999,1787455360677715297,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,21,6,cancel_call_start,595636990411549,1787455360677716865,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,21,7,terminal_observation_start,595636990411907,1787455360677717292,order_ref_sha256_4f02efd529b65f69aaee55e0f22b2d81e82afa106d9a6d48444f1cede74bc6e4,c6in_official_sdk,exact_reference_poll_started,
