entry_id,capture_id,research_date,role,side,cross_ts_ns,decision_ts_ns,detection_delay_ms,pre_detection_transition,pre_detection_transition_time_ms,pre_detection_censor_reason,pre_detection_oriented_displacement_at_detection_ticks
rev_000215,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721408300000000,1785721409600000000,1300,follow,200,,16.0
rev_000216,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721443800000000,1785721445700000000,1900,fail,200,,20.5
rev_000217,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721447100000000,1785721448600000000,1500,fail,400,,9.0
rev_000218,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721475800000000,1785721476800000000,1000,fail,100,,8.5
rev_000219,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721486700000000,1785721487700000000,1000,follow,100,,39.5
rev_000220,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721490400000000,1785721492500000000,2100,follow,100,,31.0
rev_000221,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721647700000000,1785721648600000000,900,follow,200,,4.0
rev_000222,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721723300000000,1785721724300000000,1000,follow,100,,53.0
rev_000223,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721742400000000,1785721743700000000,1300,follow,100,,0.0
rev_000224,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721748100000000,1785721749300000000,1200,follow,300,,43.0
rev_000225,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721810700000000,1785721811700000000,1000,follow,600,,11.0
rev_000226,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721841600000000,1785721842600000000,1000,fail,100,,-5.5
rev_000227,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785721882700000000,1785721883600000000,900,fail,100,,40.0
rev_000228,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785721992700000000,1785721993600000000,900,follow,100,,53.0
rev_000229,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722062600000000,1785722063600000000,1000,follow,100,,21.0
rev_000230,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722075400000000,1785722076300000000,900,follow,100,,30.0
rev_000231,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722109700000000,1785722110600000000,900,follow,100,,47.0
rev_000232,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722137900000000,1785722138800000000,900,follow,500,,1.5
rev_000233,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722267800000000,1785722268700000000,900,none,,,0.0
rev_000234,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722293200000000,1785722294100000000,900,follow,800,,12.0
rev_000235,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722334700000000,1785722335600000000,900,follow,100,,17.0
rev_000236,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722480300000000,1785722481500000000,1200,follow,100,,28.5
rev_000237,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722497600000000,1785722498500000000,900,fail,100,,-1.0
rev_000238,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722511000000000,1785722512100000000,1100,follow,200,,22.0
rev_000239,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722516300000000,1785722519000000000,2700,fail,100,,5.0
rev_000240,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722526600000000,1785722527900000000,1300,fail,100,,43.5
rev_000241,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722578200000000,1785722579600000000,1400,fail,400,,27.0
rev_000242,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722660600000000,1785722662000000000,1400,fail,100,,0.5
rev_000243,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722674100000000,1785722675200000000,1100,fail,100,,30.0
rev_000244,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722774400000000,1785722775700000000,1300,fail,400,,-3.0
rev_000245,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722783000000000,1785722784000000000,1000,fail,100,,5.5
rev_000246,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722787200000000,1785722788500000000,1300,fail,200,,45.5
rev_000247,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722793200000000,1785722795100000000,1900,follow,100,,14.0
rev_000248,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722795500000000,1785722798500000000,3000,follow,100,,35.5
rev_000249,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722862500000000,1785722864800000000,2300,follow,200,,56.0
rev_000250,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722908900000000,1785722909900000000,1000,follow,100,,28.0
rev_000251,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722946700000000,1785722948900000000,2200,follow,100,,31.5
rev_000252,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722961800000000,1785722964300000000,2500,follow,100,,69.0
rev_000253,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723055400000000,1785723056700000000,1300,follow,100,,28.5
rev_000254,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723058500000000,1785723059500000000,1000,follow,100,,54.0
rev_000255,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723086200000000,1785723087400000000,1200,follow,100,,37.0
rev_000256,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723099200000000,1785723100100000000,900,follow,200,,23.5
rev_000257,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723141700000000,1785723142600000000,900,follow,300,,-7.5
rev_000258,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723151100000000,1785723152700000000,1600,follow,300,,27.0
rev_000259,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723167100000000,1785723169700000000,2600,follow,300,,79.0
rev_000260,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723169900000000,1785723171800000000,1900,follow,300,,-3.0
rev_000261,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723198600000000,1785723199500000000,900,follow,400,,1.0
rev_000262,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723315200000000,1785723316100000000,900,fail,100,,26.0
rev_000263,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723318400000000,1785723321100000000,2700,follow,200,,-9.0
rev_000264,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723373600000000,1785723374600000000,1000,follow,100,,9.5
rev_000265,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723375500000000,1785723376900000000,1400,follow,200,,20.0
rev_000266,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723388200000000,1785723389400000000,1200,follow,300,,6.0
rev_000267,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723394900000000,1785723396500000000,1600,follow,100,,-50.0
rev_000268,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723434900000000,1785723436700000000,1800,follow,200,,11.0
rev_000269,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723446100000000,1785723447000000000,900,follow,100,,27.0
rev_000270,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723467300000000,1785723468200000000,900,follow,100,,11.0
rev_000271,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723485500000000,1785723487100000000,1600,fail,100,,14.5
rev_000272,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723518500000000,1785723519400000000,900,follow,100,,19.0
rev_000273,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723531900000000,1785723535600000000,3700,follow,400,,128.5
rev_000274,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723572600000000,1785723574300000000,1700,follow,100,,6.0
rev_000275,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723582700000000,1785723584200000000,1500,fail,400,,16.0
rev_000276,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723680000000000,1785723681000000000,1000,follow,100,,41.0
rev_000277,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723702600000000,1785723703900000000,1300,fail,100,,41.0
rev_000278,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723736700000000,1785723738200000000,1500,follow,100,,36.0
rev_000279,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723759800000000,1785723761000000000,1200,follow,100,,37.0
rev_000280,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723767600000000,1785723769900000000,2300,follow,200,,-0.5
rev_000281,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723783600000000,1785723785000000000,1400,follow,200,,16.5
rev_000282,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723789700000000,1785723792500000000,2800,follow,100,,62.0
rev_000283,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723846100000000,1785723847300000000,1200,fail,200,,-8.0
rev_000284,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723856600000000,1785723857500000000,900,follow,100,,15.5
rev_000285,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723892700000000,1785723893600000000,900,fail,300,,-0.5
rev_000286,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723908400000000,1785723910300000000,1900,follow,100,,31.0
rev_000287,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723918100000000,1785723919000000000,900,follow,100,,3.5
rev_000288,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723919200000000,1785723920100000000,900,follow,800,,3.0
rev_000289,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723924100000000,1785723925100000000,1000,follow,100,,59.5
rev_000290,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723964700000000,1785723966000000000,1300,fail,100,,2.0
rev_000291,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724002300000000,1785724003200000000,900,follow,100,,50.5
rev_000292,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724023300000000,1785724026100000000,2800,follow,100,,26.5
rev_000293,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724034400000000,1785724038600000000,4200,follow,200,,-18.0
rev_000294,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724054900000000,1785724055800000000,900,follow,100,,6.5
rev_000295,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724055900000000,1785724057900000000,2000,fail,100,,25.5
rev_000296,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724063300000000,1785724064600000000,1300,follow,300,,18.5
rev_000297,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724065200000000,1785724069100000000,3900,fail,100,,37.5
rev_000298,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724070300000000,1785724071200000000,900,follow,100,,14.0
rev_000299,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724086700000000,1785724088200000000,1500,none,,,0.0
rev_000300,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724096800000000,1785724097700000000,900,follow,200,,6.0
rev_000301,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724102100000000,1785724103000000000,900,fail,500,,0.5
rev_000302,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724162100000000,1785724164100000000,2000,fail,100,,5.0
rev_000303,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724197300000000,1785724201100000000,3800,follow,600,,0.0
rev_000304,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724238100000000,1785724240200000000,2100,follow,100,,17.0
rev_000305,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724252000000000,1785724254000000000,2000,fail,100,,45.0
rev_000306,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724319300000000,1785724320200000000,900,fail,700,,-3.5
rev_000307,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724329200000000,1785724332800000000,3600,follow,100,,57.0
rev_000308,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724370600000000,1785724371500000000,900,follow,100,,4.0
rev_000309,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724390100000000,1785724391000000000,900,follow,100,,23.0
rev_000310,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724426900000000,1785724428300000000,1400,follow,100,,35.0
rev_000311,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724478700000000,1785724480100000000,1400,follow,500,,10.5
rev_000312,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724509800000000,1785724511400000000,1600,fail,200,,15.0
rev_000313,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724518300000000,1785724519200000000,900,follow,700,,4.0
rev_000314,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724526500000000,1785724530800000000,4300,follow,100,,15.0
rev_000315,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724549800000000,1785724550700000000,900,fail,100,,-4.0
rev_000316,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724556600000000,1785724559600000000,3000,follow,100,,-31.0
rev_000317,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724577000000000,1785724579000000000,2000,follow,100,,66.5
rev_000318,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724587100000000,1785724588000000000,900,follow,200,,23.0
rev_000319,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724631100000000,1785724633000000000,1900,fail,1000,,23.5
rev_000320,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724659700000000,1785724660600000000,900,follow,100,,11.5
rev_000321,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724664500000000,1785724666600000000,2100,follow,100,,13.5
rev_000322,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724668800000000,1785724671200000000,2400,follow,300,,46.0
rev_000323,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724679100000000,1785724680000000000,900,follow,100,,-8.0
rev_000324,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724688400000000,1785724691400000000,3000,follow,300,,41.0
rev_000325,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724703800000000,1785724705800000000,2000,follow,100,,41.0
rev_000326,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724709600000000,1785724711400000000,1800,follow,800,,20.0
rev_000327,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724760200000000,1785724761100000000,900,follow,900,,11.0
rev_000328,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724762300000000,1785724763200000000,900,follow,600,,2.0
rev_000329,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724766000000000,1785724768300000000,2300,fail,200,,2.0
rev_000330,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724782300000000,1785724783500000000,1200,follow,100,,67.0
rev_000331,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724795200000000,1785724796100000000,900,fail,100,,-2.0
rev_000332,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724810500000000,1785724811400000000,900,follow,100,,6.5
rev_000333,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724844300000000,1785724845400000000,1100,follow,100,,41.0
