entry_id,entry_type,reversal_indicator_R,capture_id,research_date,role,side,decision_ts_ns,event_type,cause_code,event_time_ms,censor_reason,interval_ambiguous
rev_000231,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722110600000000,follow,1,100,,false
rev_000232,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722138800000000,fail,2,100,,false
rev_000233,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722268700000000,follow,1,600,,false
rev_000234,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722294100000000,follow,1,200,,false
rev_000235,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722335600000000,follow,1,100,,false
rev_000236,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722481500000000,follow,1,200,,false
rev_000237,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722498500000000,fail,2,100,,false
rev_000238,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722512100000000,fail,2,300,,false
rev_000239,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722519000000000,follow,1,400,,false
rev_000240,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,-1,1785722527900000000,follow,1,200,,false
rev_000241,reversal,1,2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,1,1785722579600000000,fail,2,200,,false
rev_000242,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722662000000000,follow,1,100,,false
rev_000243,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722675200000000,follow,1,100,,false
rev_000244,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722775700000000,fail,2,400,,false
rev_000245,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722784000000000,follow,1,300,,false
rev_000246,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722788500000000,follow,1,200,,false
rev_000247,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722795100000000,follow,1,100,,false
rev_000248,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722798500000000,follow,1,200,,false
rev_000249,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722864800000000,follow,1,100,,false
rev_000250,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722909900000000,follow,1,200,,false
rev_000251,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785722948900000000,follow,1,200,,false
rev_000252,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785722964300000000,fail,2,200,,false
rev_000253,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723056700000000,fail,2,200,,false
rev_000254,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723059500000000,follow,1,100,,false
rev_000255,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723087400000000,follow,1,300,,false
rev_000256,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723100100000000,fail,2,300,,false
rev_000257,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723142600000000,follow,1,100,,false
rev_000258,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723152700000000,fail,2,200,,false
rev_000259,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723169700000000,fail,2,200,,false
rev_000260,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723171800000000,follow,1,100,,false
rev_000261,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723199500000000,follow,1,100,,false
rev_000262,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723316100000000,follow,1,100,,false
rev_000263,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723321100000000,fail,2,100,,false
rev_000264,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723374600000000,fail,2,400,,false
rev_000265,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723376900000000,fail,2,300,,false
rev_000266,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723389400000000,fail,2,100,,false
rev_000267,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723396500000000,follow,1,800,,false
rev_000268,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723436700000000,follow,1,300,,false
rev_000269,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723447000000000,fail,2,100,,false
rev_000270,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723468200000000,fail,2,100,,false
rev_000271,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723487100000000,fail,2,300,,false
rev_000272,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723519400000000,fail,2,300,,false
rev_000273,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723535600000000,follow,1,100,,false
rev_000274,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723574300000000,follow,1,100,,false
rev_000275,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723584200000000,follow,1,100,,false
rev_000276,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723681000000000,fail,2,100,,false
rev_000277,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723703900000000,follow,1,400,,false
rev_000278,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723738200000000,follow,1,800,,false
rev_000279,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723761000000000,fail,2,100,,false
rev_000280,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723769900000000,fail,2,100,,false
rev_000281,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723785000000000,follow,1,100,,false
rev_000282,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723792500000000,follow,1,100,,false
rev_000283,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723847300000000,fail,2,1000,,false
rev_000284,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723857500000000,fail,2,200,,false
rev_000285,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723893600000000,follow,1,100,,false
rev_000286,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723910300000000,follow,1,300,,false
rev_000287,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723919000000000,fail,2,200,,false
rev_000288,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723920100000000,follow,1,600,,false
rev_000289,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723925100000000,follow,1,300,,false
rev_000290,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785723966000000000,fail,2,400,,false
rev_000291,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724003200000000,follow,1,500,,false
rev_000292,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724026100000000,fail,2,400,,false
rev_000293,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724038600000000,fail,2,300,,false
rev_000294,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724055800000000,follow,1,200,,false
rev_000295,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724057900000000,follow,1,400,,false
rev_000296,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724064600000000,fail,2,600,,false
rev_000297,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724069100000000,follow,1,100,,false
rev_000298,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724071200000000,follow,1,100,,false
rev_000299,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724088200000000,follow,1,100,,false
rev_000300,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724097700000000,follow,1,300,,false
rev_000301,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724103000000000,follow,1,2000,,false
rev_000302,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724164100000000,follow,1,100,,false
rev_000303,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724201100000000,follow,1,500,,false
rev_000304,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724240200000000,fail,2,100,,false
rev_000305,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724254000000000,fail,2,100,,false
rev_000306,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724320200000000,follow,1,100,,false
rev_000307,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724332800000000,follow,1,300,,false
rev_000308,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724371500000000,fail,2,400,,false
rev_000309,reversal,1,2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724391000000000,fail,2,100,,false
rev_000310,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724428300000000,fail,2,200,,false
rev_000311,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724480100000000,follow,1,400,,false
rev_000312,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724511400000000,follow,1,500,,false
rev_000313,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724519200000000,follow,1,100,,false
rev_000314,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724530800000000,fail,2,100,,false
rev_000315,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724550700000000,fail,2,500,,false
rev_000316,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724559600000000,fail,2,400,,false
rev_000317,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724579000000000,follow,1,200,,false
rev_000318,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724588000000000,follow,1,100,,false
rev_000319,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724633000000000,fail,2,300,,false
rev_000320,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724660600000000,fail,2,100,,false
rev_000321,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724666600000000,fail,2,200,,false
rev_000322,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724671200000000,fail,2,400,,false
rev_000323,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724680000000000,follow,1,100,,false
rev_000324,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724691400000000,follow,1,300,,false
rev_000325,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724705800000000,follow,1,300,,false
rev_000326,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724711400000000,fail,2,300,,false
rev_000327,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724761100000000,fail,2,500,,false
rev_000328,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724763200000000,fail,2,500,,false
rev_000329,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724768300000000,fail,2,100,,false
rev_000330,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724783500000000,fail,2,700,,false
rev_000331,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724796100000000,follow,1,200,,false
rev_000332,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724811400000000,fail,2,400,,false
rev_000333,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724845400000000,fail,2,100,,false
rev_000334,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724846600000000,follow,1,100,,false
rev_000335,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724883400000000,follow,1,400,,false
rev_000336,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724904700000000,fail,2,200,,false
rev_000337,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724921000000000,follow,1,400,,false
rev_000338,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724932900000000,follow,1,200,,false
rev_000339,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724954400000000,follow,1,100,,false
rev_000340,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724966600000000,follow,1,200,,false
rev_000341,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724971600000000,fail,2,400,,false
rev_000342,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724985200000000,follow,1,100,,false
rev_000343,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724990700000000,fail,2,700,,false
rev_000344,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725024200000000,follow,1,900,,false
rev_000345,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725038900000000,follow,1,100,,false
rev_000346,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725081600000000,fail,2,900,,false
rev_000347,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725086400000000,follow,1,200,,false
rev_000348,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725092900000000,follow,1,100,,false
rev_000349,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725094700000000,follow,1,100,,false
rev_000350,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725135500000000,fail,2,200,,false
rev_000351,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725137100000000,follow,1,100,,false
rev_000352,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725197600000000,follow,1,300,,false
rev_000353,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725208700000000,follow,1,300,,false
rev_000354,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725212100000000,follow,1,300,,false
rev_000355,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725226900000000,fail,2,400,,false
rev_000356,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725273800000000,fail,2,100,,false
rev_000357,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725280800000000,follow,1,400,,false
rev_000358,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725286700000000,follow,1,100,,false
rev_000359,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725289000000000,fail,2,100,,false
rev_000360,reversal,1,2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725300400000000,follow,1,300,,false
