row_id,sample_id,observed_regime,decision_id,action,block_reason,candidate_id,forecast_model_type,forecast_model_contract_hash,forecast_model_output_ticks,signal_score_units,signal_score,side,forecast_mid_px,fair_mid_px,reservation_px,quote_bid_px,quote_ask_px,post_only_invariant,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,order_endpoint_called,private_endpoint_called,credential_read
67,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:67,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,21.0725228,forecast_move_ticks,21.0725228,buy,60069.60725228,60069.60725228,60069.60725228,60067,60070,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
68,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:68,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,25.02794625,forecast_move_ticks,25.02794625,buy,60070.00279462,60070.00279462,60070.00279462,60067,60071,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
69,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:69,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,41.38418377,forecast_move_ticks,41.38418377,buy,60071.63841838,60071.63841838,60071.63841838,60067,60072,True,60,60,58.5,binance_source_age_mid,basis_high,False,False,False
70,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:70,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,41.50102376,forecast_move_ticks,41.50102376,buy,60071.65010238,60071.65010238,60071.65010238,60067,60072,True,60,60,58.5,binance_source_age_low,basis_high,False,False,False
71,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:71,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,28.2780503,forecast_move_ticks,28.2780503,buy,60076.32780503,60076.32780503,60076.32780503,60073,60077,True,10,10,8.5,binance_source_age_low,basis_high,False,False,False
72,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:72,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,32.01311707,forecast_move_ticks,32.01311707,buy,60076.70131171,60076.70131171,60076.70131171,60073,60077,True,45,45,43.5,binance_source_age_low,basis_high,False,False,False
73,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:73,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,31.48938239,forecast_move_ticks,31.48938239,buy,60077.64893824,60077.64893824,60077.64893824,60074,60078,True,50,50,48.5,binance_source_age_high,basis_high,False,False,False
74,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:74,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,38.16170518,forecast_move_ticks,38.16170518,buy,60081.81617052,60081.81617052,60081.81617052,60076,60082,True,85,85,83.5,binance_source_age_high,basis_high,False,False,False
75,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:75,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,34.90256884,forecast_move_ticks,34.90256884,buy,60082.99025688,60082.99025688,60082.99025688,60079,60084,True,70,70,68.5,binance_source_age_high,basis_high,False,False,False
76,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:76,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,19.12918168,forecast_move_ticks,19.12918168,buy,60088.41291817,60088.41291817,60088.41291817,60086,60089,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
77,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:77,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,19.44561058,forecast_move_ticks,19.44561058,buy,60088.44456106,60088.44456106,60088.44456106,60086,60089,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
78,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:78,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,19.28943874,forecast_move_ticks,19.28943874,buy,60088.42894387,60088.42894387,60088.42894387,60086,60089,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
79,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:79,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,19.18078716,forecast_move_ticks,19.18078716,buy,60088.41807872,60088.41807872,60088.41807872,60086,60089,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
80,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:80,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,19.18451298,forecast_move_ticks,19.18451298,buy,60088.4184513,60088.4184513,60088.4184513,60086,60089,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
81,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:81,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.82279525,forecast_move_ticks,6.82279525,buy,60087.18227952,60087.18227952,60087.18227952,60086,60088,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
82,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:82,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-5.6454261,forecast_move_ticks,-5.6454261,sell,60085.93545739,60085.93545739,60085.93545739,60085,60087,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
83,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:83,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-5.64736509,forecast_move_ticks,-5.64736509,sell,60085.93526349,60085.93526349,60085.93526349,60085,60087,True,-50,50,48.5,binance_source_age_high,basis_mid,False,False,False
84,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:84,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-5.48948801,forecast_move_ticks,-5.48948801,sell,60085.9510512,60085.9510512,60085.9510512,60085,60087,True,-50,50,48.5,binance_source_age_high,basis_mid,False,False,False
85,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:85,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,29.76942608,forecast_move_ticks,29.76942608,buy,60084.47694261,60084.47694261,60084.47694261,60081,60085,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
86,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:86,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,28.87592398,forecast_move_ticks,28.87592398,buy,60084.3875924,60084.3875924,60084.3875924,60081,60085,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
87,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:87,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.55671049,forecast_move_ticks,22.55671049,buy,60083.75567105,60083.75567105,60083.75567105,60081,60084,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
88,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:88,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,35.52827546,forecast_move_ticks,35.52827546,buy,60085.05282755,60085.05282755,60085.05282755,60081,60086,True,110,110,108.5,binance_source_age_low,basis_high,False,False,False
89,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:89,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,32.9439253,forecast_move_ticks,32.9439253,buy,60084.79439253,60084.79439253,60084.79439253,60081,60085,True,110,110,108.5,binance_source_age_low,basis_high,False,False,False
90,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:90,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.28560996,forecast_move_ticks,8.28560996,buy,60093.328561,60093.328561,60093.328561,60092,60094,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
91,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:91,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.16743663,forecast_move_ticks,-7.16743663,sell,60091.78325634,60091.78325634,60091.78325634,60091,60093,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
92,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:92,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,0.3061953,forecast_move_ticks,0.3061953,buy,60092.53061953,60092.53061953,60092.53061953,60092,60093,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False
93,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:93,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-0.09272946,forecast_move_ticks,-0.09272946,sell,60092.49072705,60092.49072705,60092.49072705,60092,60093,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
94,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:94,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,2.67184545,forecast_move_ticks,2.67184545,buy,60092.76718455,60092.76718455,60092.76718455,60092,60093,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False
95,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:95,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-42.19352444,forecast_move_ticks,-42.19352444,sell,60088.28064756,60088.28064756,60088.28064756,60088,60093,True,-110,110,108.5,binance_source_age_mid,basis_low,False,False,False
96,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:96,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-27.36668706,forecast_move_ticks,-27.36668706,sell,60089.76333129,60089.76333129,60089.76333129,60089,60093,True,-110,110,108.5,binance_source_age_mid,basis_low,False,False,False
97,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:97,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-11.42100796,forecast_move_ticks,-11.42100796,sell,60080.3578992,60080.3578992,60080.3578992,60080,60082,True,-20,20,18.5,binance_source_age_high,basis_low,False,False,False
98,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:98,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-16.64650707,forecast_move_ticks,-16.64650707,sell,60079.83534929,60079.83534929,60079.83534929,60079,60082,True,-20,20,18.5,binance_source_age_high,basis_low,False,False,False
99,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:99,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-11.57812571,forecast_move_ticks,-11.57812571,sell,60078.34218743,60078.34218743,60078.34218743,60078,60080,True,-10,10,8.5,binance_source_age_mid,basis_low,False,False,False
100,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:100,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-0.5885102,forecast_move_ticks,-0.5885102,sell,60079.44114898,60079.44114898,60079.44114898,60079,60080,True,-20,20,18.5,binance_source_age_mid,basis_mid,False,False,False
101,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:101,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-8.60522244,forecast_move_ticks,-8.60522244,sell,60077.63947776,60077.63947776,60077.63947776,60077,60079,True,-10,10,8.5,binance_source_age_mid,basis_low,False,False,False
102,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:102,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.68901151,forecast_move_ticks,-6.68901151,sell,60076.83109885,60076.83109885,60076.83109885,60076,60078,True,-40,40,38.5,binance_source_age_low,basis_low,False,False,False
103,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:103,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.70475141,forecast_move_ticks,-6.70475141,sell,60076.82952486,60076.82952486,60076.82952486,60076,60078,True,-40,40,38.5,binance_source_age_low,basis_low,False,False,False
104,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:104,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.67684694,forecast_move_ticks,22.67684694,buy,60075.76768469,60075.76768469,60075.76768469,60073,60076,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
105,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:105,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.47636885,forecast_move_ticks,22.47636885,buy,60075.74763688,60075.74763688,60075.74763688,60073,60076,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
106,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:106,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.50603738,forecast_move_ticks,22.50603738,buy,60075.75060374,60075.75060374,60075.75060374,60073,60076,True,30,30,28.5,binance_source_age_mid,basis_high,False,False,False
107,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:107,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.52883961,forecast_move_ticks,22.52883961,buy,60075.75288396,60075.75288396,60075.75288396,60073,60076,True,30,30,28.5,binance_source_age_mid,basis_high,False,False,False
108,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:108,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,15.8452382,forecast_move_ticks,15.8452382,buy,60078.08452382,60078.08452382,60078.08452382,60076,60079,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
109,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:109,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.85440689,forecast_move_ticks,13.85440689,buy,60077.88544069,60077.88544069,60077.88544069,60076,60078,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
110,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:110,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,14.06830969,forecast_move_ticks,14.06830969,buy,60077.90683097,60077.90683097,60077.90683097,60076,60078,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
