row_id,sample_id,observed_regime,primary_label_ticks,input_binance_top5_imbalance,input_binance_microprice_minus_mid_ticks,input_binance_mid_move_ticks_from_prev,context_basis_mid_ticks,context_hyperliquid_top5_imbalance,context_hyperliquid_microprice_minus_mid_ticks,binance_lead_composite_raw_mean,source_age_bucket,basis_bucket
154,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,70,-0.33333333,-0.16666667,0,165.5,0.95763814,4.78819072,-0.16666667,binance_source_age_high,basis_high
155,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,5,-0.34392114,-0.17196057,0,100.5,0.48724984,4.87249841,-0.17196057,binance_source_age_mid,basis_high
156,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.40818344,-0.20409172,0,95.5,0.17112334,0.85561671,-0.20409172,binance_source_age_low,basis_high
157,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.42929912,-0.21464956,0,95.5,-0.60340803,-3.01704013,-0.21464956,binance_source_age_high,basis_high
158,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.8851566,-0.4425783,0,95.5,-0.51672487,-2.58362435,-0.4425783,binance_source_age_low,basis_high
159,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.55286786,0.27643393,11,139.5,-0.54922323,-2.74611613,3.9431006,binance_source_age_low,basis_high
160,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,0.29994486,0.14997243,0,141.5,-0.87096111,-4.35480553,0.14997243,binance_source_age_mid,basis_high
161,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,20,-0.07481098,-0.03740549,0,141.5,0.9341966,4.67098301,-0.03740549,binance_source_age_mid,basis_high
162,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,35,0.44941746,0.22470873,0,131.5,0.99799002,4.9899501,0.22470873,binance_source_age_mid,basis_high
163,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,40,0.97735416,0.48867708,0,200.5,0.70572878,3.5286439,0.48867708,binance_source_age_low,basis_high
164,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,95,-0.18814353,-0.09407176,0,234.5,0.99867292,9.98672921,-0.09407176,binance_source_age_mid,basis_high
165,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,80,-0.14563107,-0.07281553,0,219.5,0.99997705,4.99988527,-0.07281553,binance_source_age_low,basis_high
166,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,20,-0.1025445,-0.05127225,0,139.5,0.88791615,4.43958076,-0.05127225,binance_source_age_low,basis_high
167,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,20,-0.73611314,-0.36805657,0,139.5,0.88791615,4.43958076,-0.36805657,binance_source_age_low,basis_high
168,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.64218456,-0.32109228,0,63.5,-0.52896333,-2.64481665,-0.32109228,binance_source_age_mid,basis_high
169,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.54386549,-0.27193275,0,63.5,-0.52896333,-2.64481665,-0.27193275,binance_source_age_mid,basis_high
170,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.83029851,-0.41514926,0,58.5,-0.92226094,-4.61130472,-0.41514926,binance_source_age_mid,basis_high
171,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.9165816,-0.4582908,0,68.5,-0.99404827,-4.97024137,-0.4582908,binance_source_age_low,basis_high
172,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.92384953,-0.46192476,0,68.5,-0.99981126,-4.99905629,-0.46192476,binance_source_age_high,basis_high
173,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.83984698,-0.41992349,0,68.5,-0.99555658,-4.9777829,-0.41992349,binance_source_age_mid,basis_high
174,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.3571623,-0.17858115,0,-3.5,-0.99553527,-4.97767634,-0.17858115,binance_source_age_low,basis_low
175,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-90,0.62549239,0.3127462,0,-3.5,-0.99569592,-4.97847959,0.3127462,binance_source_age_high,basis_low
176,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-80,0.84999497,0.42499748,0,6.5,-0.9999577,-4.9997885,0.42499748,binance_source_age_mid,basis_mid
177,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.86693961,0.43346981,0,86.5,0.07055476,0.35277378,0.43346981,binance_source_age_mid,basis_high
178,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,5,0.86927552,0.43463776,0,86.5,0.08618728,0.4309364,0.43463776,binance_source_age_low,basis_high
179,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,5,0.16866906,0.08433453,0,143.5,0.08618728,0.4309364,0.08433453,binance_source_age_high,basis_high
180,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,55,0.09627814,0.04813907,0,181.5,0.35321668,3.53216682,0.04813907,binance_source_age_high,basis_high
181,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,55,0.89429002,0.44714501,0,181.5,0.35321668,3.53216682,0.44714501,binance_source_age_low,basis_high
182,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,30,0.89859155,0.44929577,0,126.5,0.87199306,4.3599653,0.44929577,binance_source_age_high,basis_high
183,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,0.12995495,0.06497748,0,98.5,0.98698692,4.9349346,0.06497748,binance_source_age_low,basis_high
184,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,30,0.183391,0.0916955,0,94.5,0.99851135,4.99255675,0.0916955,binance_source_age_low,basis_high
185,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.09253084,0.04626542,0,64.5,-0.72430622,-3.62153112,0.04626542,binance_source_age_low,basis_high
186,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.0666083,0.03330415,0,15.5,-0.90422358,-4.52111792,0.03330415,binance_source_age_low,basis_mid
187,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.54361724,0.27180862,0,15.5,-0.90661075,-4.53305374,0.27180862,binance_source_age_mid,basis_mid
188,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.40635844,0.20317922,0,15.5,-0.99518603,-4.97593017,0.20317922,binance_source_age_mid,basis_mid
189,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.41374448,0.20687224,0,15.5,-0.98990675,-4.94953374,0.20687224,binance_source_age_high,basis_mid
190,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-5,0.41346877,0.20673439,0,15.5,-0.98990675,-4.94953374,0.20673439,binance_source_age_low,basis_mid
191,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-120,-0.45570388,-0.22785194,0,15.5,-0.99109027,-4.95545133,-0.22785194,binance_source_age_high,basis_mid
192,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-115,-0.42205098,-0.21102549,0,20.5,-0.99329086,-9.93290859,-0.21102549,binance_source_age_mid,basis_mid
193,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.47737252,-0.23868626,0,108.5,-0.30609227,-1.53046134,-0.23868626,binance_source_age_mid,basis_high
194,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.56981445,-0.28490723,0,108.5,-0.29743892,-1.48719458,-0.28490723,binance_source_age_high,basis_high
195,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.46408118,-0.23204059,0,108.5,-0.32810343,-1.64051715,-0.23204059,binance_source_age_mid,basis_high
196,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.50548841,-0.25274421,0,108.5,-0.32810343,-1.64051715,-0.25274421,binance_source_age_low,basis_high
197,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.49212465,-0.24606232,0,108.5,-0.24659851,-1.23299253,-0.24606232,binance_source_age_mid,basis_high
198,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.49213534,-0.24606767,0,108.5,0.00676127,0.03380634,-0.24606767,binance_source_age_high,basis_high
199,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.58297049,-0.29148524,0,108.5,-0.08457343,-0.42286716,-0.29148524,binance_source_age_low,basis_high
200,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.36832579,-0.1841629,0,108.5,-0.08457343,-0.42286716,-0.1841629,binance_source_age_high,basis_high
201,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.46928227,-0.23464114,0,108.5,-0.07617393,-0.38086963,-0.23464114,binance_source_age_low,basis_high
202,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.00738581,-0.00369291,0,81.5,0.04421693,0.22108466,-0.00369291,binance_source_age_mid,basis_high
203,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.06051709,0.03025855,0,81.5,-0.12102926,-0.60514628,0.03025855,binance_source_age_low,basis_high
204,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.03308742,0.01654371,0,81.5,-0.93885573,-4.69427864,0.01654371,binance_source_age_low,basis_high
205,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,0.37966391,0.18983196,0,34.5,-0.79046049,-3.95230245,0.18983196,binance_source_age_low,basis_mid
206,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-45,0.7810219,0.39051095,0,34.5,-0.89636468,-4.4818234,0.39051095,binance_source_age_high,basis_mid
207,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,0.97088749,0.48544375,0,131.5,-0.78289264,-3.91446319,0.48544375,binance_source_age_high,basis_high
208,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,55,0.96647978,0.48323989,0,116.5,0.6364659,12.72931808,0.48323989,binance_source_age_low,basis_high
209,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,-0.35005862,-0.17502931,0,233.5,0.75716496,3.7858248,-0.17502931,binance_source_age_low,basis_high
210,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,40,-0.21586006,-0.10793003,0,223.5,0.99270523,14.89057852,-0.10793003,binance_source_age_mid,basis_high
211,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,50,-0.23536113,-0.11768057,0,223.5,0.99270523,14.89057852,-0.11768057,binance_source_age_mid,basis_high
212,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,70,-0.2998325,-0.14991625,0,183.5,0.99983706,4.99918528,-0.14991625,binance_source_age_low,basis_high
213,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,-0.30094532,-0.15047266,0,173.5,0.99984481,4.99922407,-0.15047266,binance_source_age_mid,basis_high
214,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.23101697,-0.11550849,0,113.5,0.78887365,3.94436825,-0.11550849,binance_source_age_low,basis_high
215,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,70,0.96608354,0.48304177,1,114.5,0.13393749,0.66968747,0.8163751,binance_source_age_high,basis_high
216,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,70,0.66188607,0.33094303,0,114.5,0.18714414,0.9357207,0.33094303,binance_source_age_high,basis_high
217,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.35228906,0.17614453,0,44.5,0.39329624,1.96648121,0.17614453,binance_source_age_high,basis_mid
218,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.30473474,0.15236737,0,44.5,-0.88731777,-4.43658883,0.15236737,binance_source_age_mid,basis_mid
219,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.31642678,0.15821339,0,44.5,-0.97559674,-4.8779837,0.15821339,binance_source_age_low,basis_mid
220,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,0.11726703,0.05863352,0,44.5,-0.92039266,-4.60196328,0.05863352,binance_source_age_low,basis_mid
221,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,0.46726862,0.23363431,0,-58.5,-0.87377937,-4.36889684,0.23363431,binance_source_age_low,basis_low
222,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-110,-0.96557289,-0.48278644,0,-100.5,-0.96451617,-4.82258084,-0.48278644,binance_source_age_low,basis_low
223,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,0.99901008,0.99901008,58.5,-39,-0.99789588,-4.98947938,20.16600672,binance_source_age_low,basis_low
224,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.16598058,0.08299029,0,21.5,-0.99991661,-4.99958304,0.08299029,binance_source_age_low,basis_mid
225,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.2097798,0.1048899,0,21.5,-0.99789582,-4.98947909,0.1048899,binance_source_age_mid,basis_mid
226,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-40,-0.58952726,-0.29476363,-41,-19.5,-0.99606968,-4.9803484,-13.9614303,binance_source_age_low,basis_low
227,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-40,0.04222483,0.02111242,0,-35.5,-0.99606968,-4.9803484,0.02111242,binance_source_age_low,basis_low
228,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.46840909,0.23420455,0,4.5,-0.99879929,-4.99399643,0.23420455,binance_source_age_high,basis_mid
229,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,0.49452323,0.24726162,0,4.5,-0.99879929,-4.99399643,0.24726162,binance_source_age_mid,basis_mid
230,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,0.77828571,0.38914286,0,4.5,-0.99987486,-4.99937431,0.38914286,binance_source_age_mid,basis_mid
231,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-20,-0.71017897,-0.35508949,0,-6.5,-0.99996143,-4.99980716,-0.35508949,binance_source_age_low,basis_low
232,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-20,-0.20937852,-0.10468926,0,-68.5,-0.98215901,-4.91079503,-0.10468926,binance_source_age_low,basis_low
233,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-170,0.83599045,0.41799523,0,-115.5,-0.96796467,-4.83982336,0.41799523,binance_source_age_low,basis_low
234,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-170,0.83456482,0.41728241,0,-115.5,-0.99993711,-4.99968554,0.41728241,binance_source_age_high,basis_low
235,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.61241694,0.30620847,0,54.5,-0.9128084,-4.56404202,0.30620847,binance_source_age_low,basis_high
236,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.47496481,0.2374824,0,82.5,-0.90272174,-4.51360871,0.2374824,binance_source_age_mid,basis_high
237,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.17829817,0.08914908,0,70.5,-0.8181933,-4.09096652,0.08914908,binance_source_age_mid,basis_high
238,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.18696341,0.0934817,0,70.5,-0.6482581,-3.24129049,0.0934817,binance_source_age_low,basis_high
239,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.37105152,-0.18552576,0,70.5,-0.67092368,-3.35461842,-0.18552576,binance_source_age_mid,basis_high
240,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.36321439,-0.18160719,0,70.5,-0.8198731,-4.09936552,-0.18160719,binance_source_age_low,basis_high
241,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.32768362,-0.16384181,0,70.5,-0.78419669,-3.92098344,-0.16384181,binance_source_age_mid,basis_high
242,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.66826223,0.33413111,1,120.5,-0.72969396,-3.64846979,0.66746445,binance_source_age_low,basis_high
243,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.73690754,0.36845377,0,120.5,-0.72969396,-3.64846979,0.36845377,binance_source_age_low,basis_high
244,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.63699765,0.31849882,0,179.5,0.99989881,4.99949403,0.31849882,binance_source_age_high,basis_high
245,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,35,0.70307683,0.35153842,0,220.5,0.99989881,4.99949403,0.35153842,binance_source_age_high,basis_high
246,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,115,0.42579273,0.21289636,0,301.5,0.99993042,4.99965208,0.21289636,binance_source_age_high,basis_high
247,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,165,0.9087809,0.45439045,0,266.5,0.99989957,9.99899571,0.45439045,binance_source_age_high,basis_high
248,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,85,0.90904414,0.45452207,0,186.5,0.99995632,9.99956323,0.45452207,binance_source_age_high,basis_high
249,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.75200714,0.37600357,0,101.5,0.86330376,4.31651879,0.37600357,binance_source_age_high,basis_high
250,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.48475162,0.24237581,0,144.5,0.86330376,4.31651879,0.24237581,binance_source_age_mid,basis_high
251,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.49436521,0.24718261,0,144.5,0.9998904,4.99945199,0.24718261,binance_source_age_mid,basis_high
252,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.41996695,0.20998348,0,204.5,0.99990912,4.99954561,0.20998348,binance_source_age_mid,basis_high
253,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,50,0.41706111,0.20853056,0,204.5,0.99993941,4.99969704,0.20853056,binance_source_age_high,basis_high
254,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,0.83908507,0.41954254,0,204.5,0.99993941,4.99969704,0.41954254,binance_source_age_high,basis_high
255,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,90,0.8451872,0.4225936,0,154.5,0.99968557,4.99842787,0.4225936,binance_source_age_mid,basis_high
256,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,80,0.5576484,0.2788242,0,144.5,0.99988986,4.99944932,0.2788242,binance_source_age_mid,basis_high
257,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.56866018,0.28433009,0,64.5,0.42373281,2.11866406,0.28433009,binance_source_age_low,basis_high
258,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.62210476,0.31105238,0,64.5,-0.59286211,-2.96431054,0.31105238,binance_source_age_high,basis_high
259,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.76139959,0.3806998,0,64.5,-0.74850404,-3.7425202,0.3806998,binance_source_age_mid,basis_high
260,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.76215213,0.38107607,0,64.5,-0.67489461,-3.37447304,0.38107607,binance_source_age_mid,basis_high
261,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.78242465,0.39121233,0,64.5,-0.65416128,-3.27080639,0.39121233,binance_source_age_low,basis_high
262,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.6345898,0.3172949,0,64.5,-0.57747675,-2.88738376,0.3172949,binance_source_age_high,basis_high
263,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.62659328,0.31329664,0,64.5,-0.58460407,-2.92302036,0.31329664,binance_source_age_high,basis_high
264,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.61135704,0.30567852,0,64.5,-0.86613779,-4.33068895,0.30567852,binance_source_age_mid,basis_high
265,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.6091105,0.30455525,0,64.5,-0.67723794,-3.38618972,0.30455525,binance_source_age_mid,basis_high
266,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.63554913,0.31777457,0,64.5,-0.87455501,-4.37277503,0.31777457,binance_source_age_low,basis_high
267,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.15573506,0.07786753,0,64.5,-0.58346328,-2.91731638,0.07786753,binance_source_age_high,basis_high
268,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.158755,0.0793775,0,64.5,-0.77902457,-3.89512284,0.0793775,binance_source_age_mid,basis_high
269,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.55632393,0.27816197,0,64.5,-0.77236318,-3.86181589,0.27816197,binance_source_age_mid,basis_high
270,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.8180362,0.4090181,0,64.5,-0.77236318,-3.86181589,0.4090181,binance_source_age_high,basis_high
271,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.85367742,0.42683871,0,64.5,-0.51016297,-2.55081487,0.42683871,binance_source_age_low,basis_high
272,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.86030446,0.43015223,0,64.5,-0.4396886,-2.19844302,0.43015223,binance_source_age_mid,basis_high
273,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.60193667,0.30096833,0,64.5,-0.47818305,-2.39091523,0.30096833,binance_source_age_high,basis_high
274,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.70911854,0.35455927,0,64.5,-0.41196575,-2.05982876,0.35455927,binance_source_age_low,basis_high
275,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.54832176,0.27416088,0,64.5,-0.55214653,-2.76073263,0.27416088,binance_source_age_high,basis_high
276,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.8504164,0.4252082,0,64.5,-0.39442748,-1.97213738,0.4252082,binance_source_age_mid,basis_high
277,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.72572254,0.36286127,0,64.5,-0.36402852,-1.82014262,0.36286127,binance_source_age_mid,basis_high
278,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,0.84880105,0.42440053,0,164.5,-0.4461586,-2.23079301,0.42440053,binance_source_age_mid,basis_high
279,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,0.35890658,0.17945329,0,281.5,0.79693073,3.98465365,0.17945329,binance_source_age_low,basis_high
281,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,550,-0.69182741,-0.3459137,0,636.5,0.99996544,4.99982721,-0.3459137,binance_source_age_low,basis_high
282,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.10022536,-0.05011268,0,86.5,-0.39666057,-1.98330284,-0.05011268,binance_source_age_high,basis_high
