sample_id,split,observed_regime,source_row_index,future_row_index,nominal_horizon_ms,effective_future_age_ms,hyperliquid_decision_ts,future_hyperliquid_decision_ts,binance_source_age_ms,hyperliquid_join_age_ms,basis_mid_ticks,hyperliquid_spread_ticks,hyperliquid_top5_imbalance,hyperliquid_microprice_minus_mid_ticks,signal_score,candidate_side,future_mid_move_ticks,future_microprice_minus_mid_change_ticks,signed_future_mid_move_ticks,touch_markout_ticks,future_labels_role
xemm_0625_t002_utc15_a,train,high_activity_liquidity,115,117,1000,5500,1782399598331379757,1782399603831379757,25.895741,379.777866,46.5,40,-0.99857935,-19.97158702,-0.54069124,sell,-205,20.50315972,205,225,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,116,117,1000,5000,1782399598831379757,1782399603831379757,23.684181,879.777866,46.5,40,-0.99857935,-19.97158702,-0.32695416,sell,-205,20.50315972,205,225,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,117,119,1000,5000,1782399603831379757,1782399608831379757,3.601036,246.627202,104.5,10,0.10631454,0.5315727,-0.65634199,sell,-540,2.36009362,540,545,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,118,119,1000,4500,1782399604331379757,1782399608831379757,7.830494,746.627202,-69.5,10,0.10631454,0.5315727,-0.27139664,sell,-540,2.36009362,540,545,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,119,121,1000,6000,1782399608831379757,1782399614831379757,13.794836,78.517796,130.5,10,0.57833326,2.89166632,0.15476688,buy,110,1.8788803,110,115,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,120,121,1000,5500,1782399609331379757,1782399614831379757,7.76899,578.517796,176.5,10,0.57833326,2.89166632,0.41006172,buy,110,1.8788803,110,115,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,121,123,1000,5000,1782399614831379757,1782399619831379757,3.519346,101.330311,150.5,10,0.95410932,4.77054662,0.59902176,buy,285,-1.40639725,285,290,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,122,123,1000,4500,1782399615331379757,1782399619831379757,23.459662,601.330311,229.5,10,0.95410932,4.77054662,-0.60363945,sell,285,-1.40639725,-285,-280,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,123,125,1000,5000,1782399619831379757,1782399624831379757,14.04823,462.297226,-59.5,20,0.33641494,3.36414937,-0.78986702,sell,-335,-7.43696959,335,345,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,124,125,1000,4500,1782399620331379757,1782399624831379757,15.85137,962.297226,-59.5,20,0.33641494,3.36414937,-0.86219706,sell,-335,-7.43696959,335,345,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,125,127,1000,5000,1782399624831379757,1782399629831379757,23.883116,425.436419,149.5,10,-0.81456404,-4.07282022,-0.57386031,sell,190,7.06677737,-190,-185,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,126,127,1000,4500,1782399625331379757,1782399629831379757,17.913941,925.436419,149.5,10,-0.81456404,-4.07282022,-0.52555529,sell,190,7.06677737,-190,-185,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,127,129,1000,5500,1782399629831379757,1782399635331379757,25.586319,156.209136,57.5,10,0.59879143,2.99395715,-0.15891611,sell,-240,-7.06312726,240,245,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,128,129,1000,5000,1782399630331379757,1782399635331379757,27.567133,656.209136,50.5,10,0.59879143,2.99395715,0.90858246,buy,-240,-7.06312726,-240,-235,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,129,131,1000,5500,1782399635331379757,1782399640831379757,11.456769,264.552739,95.5,10,-0.81383402,-4.06917011,-0.67609579,sell,-340,54.52718218,340,345,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,130,131,1000,5000,1782399635831379757,1782399640831379757,9.883423,764.552739,50.5,10,-0.81383402,-4.06917011,-0.07102921,sell,-340,54.52718218,340,345,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,131,133,1000,5500,1782399640831379757,1782399646331379757,3.74709,308.004362,142.5,110,0.9174184,50.45801207,0.06228855,buy,-50,-47.35698814,-50,5,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,132,133,1000,5000,1782399641331379757,1782399646331379757,21.774848,808.004362,142.5,110,0.9174184,50.45801207,-0.52536854,sell,-50,-47.35698814,50,105,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,133,135,1000,5500,1782399646331379757,1782399651831379757,19.790247,430.718802,96.5,10,0.62020479,3.10102393,-0.56080705,sell,-120,-7.23601078,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,134,135,1000,5000,1782399646831379757,1782399651831379757,17.908729,930.718802,95.5,10,0.62020479,3.10102393,-0.86389286,sell,-120,-7.23601078,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,135,137,1000,5000,1782399651831379757,1782399656831379757,21.724946,430.545965,215.5,10,-0.82699737,-4.13498685,-0.03112934,sell,120,6.37068128,-120,-115,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,136,137,1000,4500,1782399652331379757,1782399656831379757,24.029175,930.545965,215.5,10,-0.82699737,-4.13498685,0.32295675,buy,120,6.37068128,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,137,139,1000,6000,1782399656831379757,1782399662831379757,11.551546,3.892200,184.5,10,0.44713889,2.23569443,0.63548118,buy,210,-7.21643323,210,215,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,138,139,1000,5500,1782399657331379757,1782399662831379757,15.093575,503.892200,299.5,10,0.44713889,2.23569443,0.08512939,buy,210,-7.21643323,210,215,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,139,141,1000,5500,1782399662831379757,1782399668331379757,25.830863,391.389201,71.5,10,-0.99614776,-4.9807388,-0.37480776,sell,-140,-39.99111279,140,145,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,140,141,1000,5000,1782399663331379757,1782399668331379757,1.383771,891.389201,223.5,10,-0.99614776,-4.9807388,0.62783562,buy,-140,-39.99111279,-140,-135,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,141,143,1000,5500,1782399668331379757,1782399673831379757,9.75666,244.340133,-18.5,90,-0.99937448,-44.97185159,0.68631748,buy,-310,55.61430848,-310,-265,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,142,143,1000,5000,1782399668831379757,1782399673831379757,11.787105,744.340133,9.5,90,-0.99937448,-44.97185159,0.07764043,buy,-310,55.61430848,-310,-265,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,143,145,1000,5500,1782399673831379757,1782399679331379757,13.615095,291.620367,179.5,30,0.70949713,10.64245689,-0.47831553,sell,-210,-6.38470309,210,225,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,144,145,1000,5000,1782399674331379757,1782399679331379757,11.410109,791.620367,83.5,30,0.70949713,10.64245689,-0.20043706,sell,-210,-6.38470309,210,225,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,145,147,1000,5500,1782399679331379757,1782399684831379757,24.681642,451.893131,235.5,10,0.85155076,4.2577538,-0.83443111,sell,460,0.43108084,-460,-455,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,146,147,1000,5000,1782399679831379757,1782399684831379757,27.749106,951.893131,199.5,10,0.85155076,4.2577538,0.19241424,buy,460,0.43108084,460,465,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,147,149,1000,5500,1782399684831379757,1782399690331379757,15.838045,318.645962,326.5,10,0.93776693,4.68883464,0.14143619,buy,180,-2.71223854,180,185,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,148,149,1000,5000,1782399685331379757,1782399690331379757,7.775075,818.645962,325.5,10,0.93776693,4.68883464,-0.95410147,sell,180,-2.71223854,-180,-175,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,149,151,1000,5500,1782399690331379757,1782399695831379757,24.851462,325.451841,144.5,10,0.39531922,1.9765961,-0.82467227,sell,-650,-6.85332343,650,655,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,150,151,1000,5000,1782399690831379757,1782399695831379757,1.565196,825.451841,-34.5,10,0.39531922,1.9765961,0.16765448,buy,-650,-6.85332343,-650,-645,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,151,153,1000,5000,1782399695831379757,1782399700831379757,8.1058,410.185053,-182.5,10,-0.97534547,-4.87672733,-0.89367218,sell,-390,4.19175537,390,395,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,152,153,1000,4500,1782399696331379757,1782399700831379757,15.808287,910.185053,-354.5,10,-0.97534547,-4.87672733,0.13353052,buy,-390,4.19175537,-390,-385,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,153,155,1000,5500,1782399700831379757,1782399706331379757,11.775584,184.057298,156.5,10,-0.13699439,-0.68497196,-0.02712088,sell,-20,-4.31335471,20,25,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,154,155,1000,5000,1782399701331379757,1782399706331379757,9.877178,684.057298,121,10,-0.13699439,-0.68497196,-1.74883337,sell,-20,-4.31335471,20,25,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,155,157,1000,5500,1782399706331379757,1782399711831379757,1.805216,222.348084,109.5,10,-0.99966533,-4.99832667,-0.37866664,sell,-100,-0.00158708,100,105,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,156,157,1000,5000,1782399706831379757,1782399711831379757,3.657067,722.348084,78.5,10,-0.99966533,-4.99832667,-0.73027704,sell,-100,-0.00158708,100,105,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,157,159,1000,5500,1782399711831379757,1782399717331379757,23.902842,303.247451,78.5,10,-0.99998275,-4.99991375,0.15692308,buy,-200,2.95559611,-200,-195,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,158,159,1000,5000,1782399712331379757,1782399717331379757,17.501281,803.247451,112.5,10,-0.99998275,-4.99991375,-0.82551933,sell,-200,2.95559611,200,205,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,159,161,1000,5000,1782399717331379757,1782399722331379757,3.968631,441.090826,138.5,10,-0.40886353,-2.04431764,-0.4456762,sell,-260,-0.01684135,260,265,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,160,161,1000,4500,1782399717831379757,1782399722331379757,19.879949,941.090826,170.5,10,-0.40886353,-2.04431764,-0.62883772,sell,-260,-0.01684135,260,265,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,161,163,1000,5500,1782399722331379757,1782399727831379757,11.845325,2.996714,165.5,10,-0.4122318,-2.06115899,0.22915563,buy,260,-2.9015781,260,265,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,162,163,1000,5000,1782399722831379757,1782399727831379757,6.213187,502.996714,165.5,10,-0.4122318,-2.06115899,0.7963586,buy,260,-2.9015781,260,265,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,163,165,1000,6000,1782399727831379757,1782399733831379757,13.552225,28.174148,16.5,10,-0.99254742,-4.96273709,-0.07806635,sell,-150,2.11030787,150,155,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,164,165,1000,5500,1782399728331379757,1782399733831379757,5.812171,528.174148,16.5,10,-0.99254742,-4.96273709,0.12853613,buy,-150,2.11030787,-150,-145,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,165,167,1000,5000,1782399733831379757,1782399738831379757,11.861287,349.003393,66.5,10,-0.57048584,-2.85242922,-0.20238201,sell,-50,7.7489528,50,55,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,166,167,1000,4500,1782399734331379757,1782399738831379757,7.792019,849.003393,11.5,10,-0.57048584,-2.85242922,-0.86164568,sell,-50,7.7489528,50,55,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,167,169,1000,5500,1782399738831379757,1782399744331379757,7.804766,221.472690,152.5,10,0.97930472,4.89652358,-0.87171538,sell,40,-8.45949659,-40,-35,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,168,169,1000,5000,1782399739331379757,1782399744331379757,11.561611,721.472690,230.5,10,0.97930472,4.89652358,-0.28296194,sell,40,-8.45949659,-40,-35,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,169,171,1000,5500,1782399744331379757,1782399749831379757,15.958077,411.431527,172.5,10,-0.7125946,-3.56297301,0.44825002,buy,-20,-1.40496561,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,170,171,1000,5000,1782399744831379757,1782399749831379757,9.741141,911.431527,172.5,10,-0.7125946,-3.56297301,-0.02734306,sell,-20,-1.40496561,20,25,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,171,173,1000,5500,1782399749831379757,1782399755331379757,19.850033,285.663977,81.5,10,-0.99358772,-4.96793862,-0.66016514,sell,-100,9.85779949,100,105,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,172,173,1000,5000,1782399750331379757,1782399755331379757,15.76619,785.663977,81.5,10,-0.99358772,-4.96793862,-0.28155215,sell,-100,9.85779949,100,105,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,173,175,1000,5000,1782399755331379757,1782399760331379757,5.913468,461.179004,160.5,10,0.97797217,4.88986087,-0.44907161,sell,350,-7.13243999,-350,-345,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,174,175,1000,4500,1782399755831379757,1782399760331379757,1.770062,961.179004,196.5,10,0.97797217,4.88986087,0.6315562,buy,350,-7.13243999,350,355,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,175,177,1000,5500,1782399760331379757,1782399765831379757,5.416919,56.107941,242.5,10,-0.44851582,-2.24257912,0.60872046,buy,-10,-2.75710978,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,176,177,1000,5000,1782399760831379757,1782399765831379757,9.276999,556.107941,85.5,10,-0.44851582,-2.24257912,-0.7909378,sell,-10,-2.75710978,10,15,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,177,179,1000,5000,1782399765831379757,1782399770831379757,27.767305,471.206883,176.5,10,-0.99993778,-4.9996889,-0.66126018,sell,-210,0.17248284,210,215,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,178,179,1000,4500,1782399766331379757,1782399770831379757,21.860869,971.206883,176.5,10,-0.99993778,-4.9996889,-0.3673541,sell,-210,0.17248284,210,215,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,179,181,1000,5500,1782399770831379757,1782399776331379757,3.918977,3.771847,134.5,10,-0.96544121,-4.82720606,0.47300739,buy,0,9.81933607,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,180,181,1000,5000,1782399771331379757,1782399776331379757,21.833287,503.771847,134.5,10,-0.96544121,-4.82720606,0.33414577,buy,0,9.81933607,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,181,183,1000,5500,1782399776331379757,1782399781831379757,11.585231,248.837491,270.5,10,0.998426,4.99213001,-0.26755192,sell,230,-8.80298117,-230,-225,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,182,183,1000,5000,1782399776831379757,1782399781831379757,3.498623,748.837491,270.5,10,0.998426,4.99213001,0.08097254,buy,230,-8.80298117,230,235,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,183,185,1000,5500,1782399781831379757,1782399787331379757,21.561015,282.529023,66.5,10,-0.76217023,-3.81085116,-0.14739999,sell,-170,0.9841881,170,175,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,184,185,1000,5000,1782399782331379757,1782399787331379757,13.529893,782.529023,66.5,10,-0.76217023,-3.81085116,0.21534102,buy,-170,0.9841881,-170,-165,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,185,187,1000,5500,1782399787331379757,1782399792831379757,21.863414,322.341873,175.5,10,-0.56533261,-2.82666306,-0.76757707,sell,-405,-56.64494125,405,410,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,186,187,1000,5000,1782399787831379757,1782399792831379757,11.753998,822.341873,127.5,10,-0.56533261,-2.82666306,-0.33221673,sell,-405,-56.64494125,405,410,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,187,189,1000,5500,1782399792831379757,1782399798331379757,1.331649,236.805919,92.5,120,-0.99119341,-59.47160431,0.77576562,buy,-495,55.24632918,-495,-435,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,188,189,1000,5000,1782399793331379757,1782399798331379757,5.636091,736.805919,107.5,120,-0.99119341,-59.47160431,-0.13767681,sell,-495,55.24632918,495,555,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,189,191,1000,5500,1782399798331379757,1782399803831379757,21.282768,456.011113,-262.5,10,-0.84505503,-4.22527513,-0.4025216,sell,-865,-7.3886185,865,870,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,190,191,1000,5000,1782399798831379757,1782399803831379757,1.011971,956.011113,-284.5,10,-0.84505503,-4.22527513,1.5287468,buy,-865,-7.3886185,-865,-860,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,191,193,1000,5000,1782399803831379757,1782399808831379757,5.001807,361.958269,94.5,40,-0.58069468,-11.61389363,-0.05109976,sell,465,10.69095247,-465,-445,label_only_not_decision_input
xemm_0625_t002_utc15_a,train,high_activity_liquidity,192,193,1000,4500,1782399804331379757,1782399808831379757,9.872507,861.958269,135.5,40,-0.58069468,-11.61389363,0.10182382,buy,465,10.69095247,465,485,label_only_not_decision_input
