sample_set_id,sample_id,quote_side,threshold_ticks,persistence_count,horizon_ms,intent_count,positive_intent_count,positive_intent_rate,total_optimistic_mid_pnl_ticks,mean_optimistic_mid_pnl_ticks,median_optimistic_mid_pnl_ticks,min_optimistic_mid_pnl_ticks,max_optimistic_mid_pnl_ticks,total_optimistic_mid_pnl_usdc,mean_optimistic_mid_pnl_usdc,assumption_set
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_a_event,sell,100,3,500,49,49,1,2600,53.061224,45,5,165,2.6,0.05306122,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_a_event,sell,100,3,1000,48,48,1,3645,75.9375,70,5,195,3.645,0.0759375,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_a_event,sell,100,3,5000,48,43,0.895833,5050,105.208333,105,-115,335,5.05,0.10520833,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_a_event,sell,100,3,10000,48,42,0.875,7420,154.583333,155,-185,635,7.42,0.15458333,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,1,100,208,207,0.995192,17485,84.0625,75,-5,365,17.485,0.0840625,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,1,250,208,207,0.995192,17975,86.418269,75,-5,365,17.975,0.08641827,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,1,500,208,208,1,22340,107.403846,102.5,5,395,22.34,0.10740385,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,1,1000,208,208,1,30040,144.423077,135,5,435,30.04,0.14442308,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,1,5000,206,181,0.878641,39465,191.57767,170,-225,775,39.465,0.19157767,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,1,10000,206,152,0.737864,38295,185.898058,145,-625,895,38.295,0.18589806,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,2,100,91,91,1,9040,99.340659,85,5,365,9.04,0.09934066,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,2,250,91,91,1,9040,99.340659,85,5,365,9.04,0.09934066,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,2,500,91,91,1,11210,123.186813,115,5,395,11.21,0.12318681,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,2,1000,91,91,1,14635,160.824176,155,5,425,14.635,0.16082418,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,2,5000,90,79,0.877778,17700,196.666667,180,-225,675,17.7,0.19666667,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,2,10000,90,66,0.733333,19940,221.555556,260,-465,895,19.94,0.22155556,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,3,100,45,45,1,4460,99.111111,95,5,365,4.46,0.09911111,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,3,250,45,45,1,4460,99.111111,95,5,365,4.46,0.09911111,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,3,500,45,45,1,5610,124.666667,115,5,395,5.61,0.12466667,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,3,1000,45,45,1,7260,161.333333,165,5,425,7.26,0.16133333,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,3,5000,45,39,0.866667,9010,200.222222,185,-225,495,9.01,0.20022222,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,50,3,10000,45,38,0.844444,13835,307.444444,375,-425,815,13.835,0.30744444,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,1,100,129,128,0.992248,12985,100.658915,95,-5,365,12.985,0.10065891,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,1,250,129,128,0.992248,13265,102.829457,95,-5,365,13.265,0.10282946,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,1,500,129,129,1,16555,128.333333,115,5,395,16.555,0.12833333,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,1,1000,129,129,1,22000,170.542636,155,25,435,22,0.17054264,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,1,5000,129,115,0.891473,28195,218.565891,195,-225,775,28.195,0.21856589,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,1,10000,129,98,0.75969,26245,203.449612,195,-625,895,26.245,0.20344961,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,2,100,54,54,1,6475,119.907407,105,35,365,6.475,0.11990741,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,2,250,54,54,1,6475,119.907407,105,35,365,6.475,0.11990741,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,2,500,54,54,1,8070,149.444444,142.5,55,395,8.07,0.14944444,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,2,1000,54,54,1,10590,196.111111,187.5,55,425,10.59,0.19611111,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,2,5000,54,48,0.888889,11815,218.796296,190,-225,675,11.815,0.2187963,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,2,10000,54,41,0.759259,11640,215.555556,235,-465,895,11.64,0.21555556,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,3,100,27,27,1,3250,120.37037,105,35,365,3.25,0.12037037,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,3,250,27,27,1,3250,120.37037,105,35,365,3.25,0.12037037,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,3,500,27,27,1,4380,162.222222,155,55,395,4.38,0.16222222,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,3,1000,27,27,1,5310,196.666667,190,55,425,5.31,0.19666667,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,3,5000,27,25,0.925926,5700,211.111111,185,-225,475,5.7,0.21111111,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,75,3,10000,27,22,0.814815,6365,235.740741,235,-385,815,6.365,0.23574074,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,100,100,99,0.99,10805,108.05,105,-5,365,10.805,0.10805,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,250,100,99,0.99,11085,110.85,105,-5,365,11.085,0.11085,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,500,100,100,1,14090,140.9,135,5,395,14.09,0.1409,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,1000,100,100,1,18565,185.65,175,45,435,18.565,0.18565,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,5000,100,89,0.89,22995,229.95,220,-225,775,22.995,0.22995,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,10000,100,78,0.78,22055,220.55,235,-625,895,22.055,0.22055,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,100,43,43,1,5545,128.953488,115,35,365,5.545,0.12895349,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,250,43,43,1,5545,128.953488,115,35,365,5.545,0.12895349,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,500,43,43,1,6950,161.627907,155,55,395,6.95,0.16162791,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,1000,43,43,1,8945,208.023256,205,55,425,8.945,0.20802326,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,5000,43,40,0.930233,9785,227.55814,235,-225,625,9.785,0.22755814,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,10000,43,35,0.813953,10915,253.837209,315,-465,895,10.915,0.25383721,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,100,19,19,1,2460,129.473684,105,35,365,2.46,0.12947368,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,250,19,19,1,2460,129.473684,105,35,365,2.46,0.12947368,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,500,19,19,1,3265,171.842105,165,75,365,3.265,0.17184211,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,1000,19,19,1,4000,210.526316,205,100,395,4,0.21052632,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,5000,19,18,0.947368,4165,219.210526,245,-225,465,4.165,0.21921053,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,10000,19,16,0.842105,5125,269.736842,335,-385,815,5.125,0.26973684,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,100,2378,2245,0.944071,44235,18.601766,5,-145,435,44.235,0.01860177,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,250,2378,2243,0.94323,45715,19.224138,5,-145,435,45.715,0.01922414,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,500,2378,2218,0.932717,55820,23.473507,5,-145,435,55.82,0.02347351,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,1000,2377,2095,0.881363,78885,33.18679,5,-165,435,78.885,0.03318679,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,5000,2372,1506,0.634907,115280,48.600337,25,-615,815,115.28,0.04860034,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,10000,2367,1390,0.587241,116450,49.197296,25,-885,1205,116.45,0.0491973,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,100,2113,2061,0.97539,44775,21.190251,5,-85,435,44.775,0.02119025,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,250,2113,2058,0.973971,46130,21.831519,5,-85,435,46.13,0.02183152,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,500,2113,2033,0.962139,55695,26.358258,5,-115,435,55.695,0.02635826,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,1000,2112,1916,0.907197,76760,36.344697,5,-165,435,76.76,0.0363447,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,5000,2109,1358,0.643907,109780,52.053106,25,-615,815,109.78,0.05205311,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,10000,2107,1250,0.593261,109835,52.128619,25,-885,1205,109.835,0.05212862,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,100,1876,1837,0.979211,41215,21.969616,5,-85,435,41.215,0.02196962,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,250,1876,1835,0.978145,42540,22.675906,5,-85,435,42.54,0.02267591,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,500,1876,1811,0.965352,51125,27.252132,5,-85,435,51.125,0.02725213,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,1000,1876,1712,0.91258,69425,37.00693,5,-165,435,69.425,0.03700693,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,5000,1875,1220,0.650667,101335,54.045333,25,-615,815,101.335,0.05404533,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,10000,1875,1120,0.597333,100340,53.514667,25,-765,1195,100.34,0.05351467,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,100,2022,1957,0.967854,44005,21.763106,5,-105,435,44.005,0.02176311,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,250,2022,1958,0.968348,45535,22.519782,5,-105,435,45.535,0.02251978,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,500,2022,1943,0.96093,55980,27.68546,5,-75,435,55.98,0.02768546,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,1000,2021,1861,0.920831,80745,39.952994,5,-165,435,80.745,0.03995299,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,5000,2019,1341,0.66419,125195,62.00842,35,-615,815,125.195,0.06200842,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,10000,2015,1237,0.613896,131665,65.342432,45,-885,1205,131.665,0.06534243,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,100,1740,1725,0.991379,43150,24.798851,5,-65,435,43.15,0.02479885,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,250,1740,1725,0.991379,44505,25.577586,5,-65,435,44.505,0.02557759,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,500,1740,1708,0.981609,54020,31.045977,5,-65,435,54.02,0.03104598,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,1000,1739,1636,0.940771,75265,43.280621,5,-165,435,75.265,0.04328062,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,5000,1739,1174,0.675101,115605,66.477861,35,-615,815,115.605,0.06647786,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,10000,1737,1086,0.625216,120865,69.582614,45,-885,1205,120.865,0.06958261,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,100,1502,1492,0.993342,38080,25.352863,5,-65,435,38.08,0.02535286,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,250,1502,1492,0.993342,39305,26.168442,5,-65,435,39.305,0.02616844,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,500,1502,1476,0.98269,47670,31.737683,5,-65,435,47.67,0.03173768,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,1000,1502,1419,0.94474,65345,43.505326,5,-165,435,65.345,0.04350533,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,5000,1502,1023,0.681092,103375,68.8249,35,-615,815,103.375,0.0688249,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,10000,1502,944,0.628495,107155,71.341545,45,-755,1195,107.155,0.07134154,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,100,1611,1576,0.978274,41890,26.002483,5,-105,435,41.89,0.02600248,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,250,1611,1577,0.978895,43450,26.970826,5,-105,435,43.45,0.02697083,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,500,1611,1571,0.975171,53980,33.507138,5,-75,435,53.98,0.03350714,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,1000,1610,1539,0.955901,80495,49.996894,15,-130,435,80.495,0.04999689,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,5000,1610,1135,0.704969,127800,79.378882,55,-615,815,127.8,0.07937888,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,10000,1608,1027,0.638682,133490,83.016169,65,-885,1205,133.49,0.08301617,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,100,1337,1334,0.997756,39815,29.779357,5,-25,435,39.815,0.02977936,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,250,1337,1334,0.997756,41100,30.740464,5,-25,435,41.1,0.03074046,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,500,1337,1326,0.991773,50560,37.816006,5,-45,435,50.56,0.03781601,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,1000,1337,1296,0.969334,71715,53.638743,25,-130,435,71.715,0.05363874,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,5000,1337,953,0.71279,110350,82.535527,65,-615,815,110.35,0.08253553,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,10000,1336,862,0.64521,110890,83.001497,65,-885,1205,110.89,0.0830015,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,100,1112,1111,0.999101,33690,30.296763,5,-5,435,33.69,0.03029676,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,250,1112,1111,0.999101,34765,31.263489,5,-5,435,34.765,0.03126349,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,500,1112,1104,0.992806,42865,38.547662,5,-45,435,42.865,0.03854766,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,1000,1112,1078,0.969424,59045,53.098022,15,-130,435,59.045,0.05309802,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,5000,1112,795,0.714928,90230,81.142086,60,-615,815,90.23,0.08114209,unconstrained_all_intents
0617T005_8_input,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,10000,1112,714,0.642086,86175,77.495504,55,-655,1195,86.175,0.0774955,unconstrained_all_intents
