hyperliquid_decision_seq,hyperliquid_decision_ts,hyperliquid_joined_raw_seq,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,hyperliquid_join_age_ms,hyperliquid_join_age_bucket,hyperliquid_future_join,hyperliquid_missing_join,hyperliquid_reconnect_recovery_crossed,hyperliquid_coin,hyperliquid_best_bid_px,hyperliquid_best_ask_px,hyperliquid_mid_px,hyperliquid_spread_ticks,hyperliquid_bid_topn_px,hyperliquid_ask_topn_px,hyperliquid_bid_topn_qtys,hyperliquid_ask_topn_qtys,hyperliquid_bid_topn_order_count,hyperliquid_ask_topn_order_count,hyperliquid_top5_bid_qty,hyperliquid_top5_ask_qty,hyperliquid_top5_imbalance,hyperliquid_top5_microprice_px,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,hyperliquid_trade_pressure_status,hyperliquid_trade_pressure_bucket
52,1780378332038146252,116,1780378331833405090,1780378331508000000,204.741162,warm_50_250ms,false,false,false,BTC,70652,70653,70652.5,10,70652.0|70651.0|70650.0|70649.0|70648.0,70653.0|70654.0|70655.0|70656.0|70657.0,11.02725|1.68957|0.01517|5.19451|0.7087,8.30375|0.00139|0.07638|1.72074|0.54712,53|6|4|6|2,18|3|4|5|7,18.6352,10.64938,0.2726971,70652.63634855,1.36348549,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
53,1780378332538146252,118,1780378332479387997,1780378332111000000,58.758255,warm_50_250ms,false,false,false,BTC,70652,70653,70652.5,10,70652.0|70651.0|70650.0|70649.0|70648.0,70653.0|70654.0|70655.0|70656.0|70657.0,6.50593|0.56338|0.924|0.10129|0.00357,6.53962|0.00139|0.79285|0.3038|0.54712,36|3|4|3|2,19|3|5|4|7,8.09817,8.18478,-0.00531906,70652.49734047,-0.0265953,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
54,1780378333038146252,119,1780378332949910548,1780378332576000000,88.235704,warm_50_250ms,false,false,false,BTC,70652,70653,70652.5,10,70652.0|70651.0|70650.0|70649.0|70648.0,70653.0|70654.0|70655.0|70656.0|70657.0,6.63136|1.34581|0.31923|0.10144|2.41258,6.53961|0.00139|0.00417|1.01227|0.54712,41|8|4|4|4,19|3|3|5|7,10.81042,8.10456,0.14305381,70652.57152691,0.71526906,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
55,1780378333538146252,121,1780378333455294971,1780378333110000000,82.851281,warm_50_250ms,false,false,false,BTC,70652,70653,70652.5,10,70652.0|70651.0|70650.0|70649.0|70648.0,70653.0|70654.0|70655.0|70656.0|70657.0,6.63136|1.46767|1.77496|1.54512|4.77296,6.53836|0.00139|0.00417|1.01227|0.54712,41|8|5|5|4,19|3|3|5|7,16.19207,8.10331,0.33293408,70652.66646704,1.6646704,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
56,1780378334038146252,125,1780378333957438129,1780378333635000000,80.708123,warm_50_250ms,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.03482|1.26046|1.26046|1.26046|3.9287,9.30727|1.16673|6.25517|3.18261|1.85205,7|10|10|10|27,13|6|13|7|4,8.7449,21.76383,-0.42672802,70661.28663599,-2.13364011,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
57,1780378334538146252,125,1780378333957438129,1780378333635000000,580.708123,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.03482|1.26046|1.26046|1.26046|3.9287,9.30727|1.16673|6.25517|3.18261|1.85205,7|10|10|10|27,13|6|13|7|4,8.7449,21.76383,-0.42672802,70661.28663599,-2.13364011,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
58,1780378335038146252,126,1780378334659864583,1780378334171000000,378.281669,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70656.0|70654.0,70662.0|70663.0|70664.0|70665.0|70666.0,0.97673|0.01|0.47893|3.02466|4.04741,19.49855|1.58788|4.53753|2.61869|1.85205,6|1|3|2|4,41|6|12|7|4,8.53773,30.0947,-0.55800192,70661.22099904,-2.79000959,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
59,1780378335538146252,127,1780378335050098234,1780378334681000000,488.048018,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70657.0|70656.0,70662.0|70663.0|70664.0|70665.0|70666.0,0.97673|0.07013|0.01|0.70845|0.2135,9.48196|0.51126|2.90429|1.93179|1.70127,6|2|1|1|1,29|4|5|5|3,1.97881,16.53057,-0.78618301,70661.1069085,-3.93091503,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
60,1780378336038146252,129,1780378335609616345,1780378335242000000,428.529907,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.01899|0.01049|0.71843|1.06267|1.73459,9.56576|1.21965|0.39268|0.51502|3.00633,6|2|2|1|3,24|5|4|4|7,4.54517,14.69944,-0.52764229,70661.23617886,-2.63821143,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
61,1780378336538146252,131,1780378336096021660,1780378335779000000,442.124592,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.22011|0.01049|0.57037|1.77125|1.57292,7.57991|0.51126|0.39268|1.2234|1.58956,9|2|2|3|2,23|4|4|5|6,5.14514,11.29681,-0.37414479,70661.3129276,-1.87072397,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
62,1780378337038146252,134,1780378336671047871,1780378336322000000,367.098381,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.2371|0.71891|1.53126|1.06277|5.64301,7.57791|0.51126|0.25117|1.2234|1.59296,10|3|2|2|4,22|4|3|5|7,10.19305,11.1567,-0.04513636,70661.47743182,-0.2256818,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
63,1780378337538146252,137,1780378337204162752,1780378336885000000,333.983500,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.22642|0.71891|1.53126|1.06277|5.64301,4.48387|0.51126|0.25117|1.2234|1.59296,10|3|2|2|4,27|4|3|5|7,10.18237,8.06266,0.11618013,70661.55809007,0.58090066,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
64,1780378338038146252,140,1780378337787478037,1780378337457000000,250.668215,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.22642|0.71891|1.53126|1.15015|5.67662,5.20265|0.91526|0.25117|1.89161|1.59296,10|3|2|5|5,29|6|3|5|7,10.30336,9.85365,0.02231035,70661.51115518,0.11155176,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
65,1780378338538146252,141,1780378338274707606,1780378337970000000,263.438646,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,1.22642|0.71891|3.2315|1.15015|5.67662,5.84158|0.91526|0.25117|1.89161|0.53007,10|3|3|5|5,35|6|3|5|6,12.0036,9.42969,0.12008936,70661.56004468,0.60044678,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
66,1780378339038146252,143,1780378338828630708,1780378338529000000,209.515544,warm_50_250ms,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,3.54195|3.98765|3.2315|1.06281|8.12705,1.18706|0.51126|0.25117|1.2194|0.52667,17|4|3|2|5,17|4|3|4|5,19.95096,3.69556,0.68743308,70661.84371654,3.43716538,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
67,1780378339538146252,143,1780378338828630708,1780378338529000000,709.515544,watch_250ms_to_stale_limit,false,false,false,BTC,70661,70662,70661.5,10,70661.0|70660.0|70659.0|70658.0|70657.0,70662.0|70663.0|70664.0|70665.0|70666.0,3.54195|3.98765|3.2315|1.06281|8.12705,1.18706|0.51126|0.25117|1.2194|0.52667,17|4|3|2|5,17|4|3|4|5,19.95096,3.69556,0.68743308,70661.84371654,3.43716538,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
68,1780378340038146252,150,1780378339932705966,1780378339618000000,105.440286,warm_50_250ms,false,false,false,BTC,70665,70666,70665.5,10,70665.0|70664.0|70663.0|70662.0|70661.0,70666.0|70667.0|70668.0|70669.0|70670.0,3.70931|3.56174|2.74426|92.19526|12.70487,0.00017|0.00039|0.0803|0.00439|0.00147,26|27|23|353|31,1|2|2|4|3,114.91544,0.08672,0.99849185,70665.99924593,4.99245927,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
69,1780378340538146252,150,1780378339932705966,1780378339618000000,605.440286,watch_250ms_to_stale_limit,false,false,false,BTC,70665,70666,70665.5,10,70665.0|70664.0|70663.0|70662.0|70661.0,70666.0|70667.0|70668.0|70669.0|70670.0,3.70931|3.56174|2.74426|92.19526|12.70487,0.00017|0.00039|0.0803|0.00439|0.00147,26|27|23|353|31,1|2|2|4|3,114.91544,0.08672,0.99849185,70665.99924593,4.99245927,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
70,1780378341038146252,152,1780378340602749734,1780378340162000000,435.396518,watch_250ms_to_stale_limit,false,false,false,BTC,70665,70666,70665.5,10,70665.0|70664.0|70663.0|70662.0|70661.0,70666.0|70667.0|70668.0|70669.0|70670.0,35.84444|10.93436|2.76934|6.83223|7.21514,0.00017|0.00039|0.28122|0.00339|0.00147,110|21|21|19|12,1|2|3|3|3,63.59551,0.28664,0.99102598,70665.99551299,4.95512988,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
71,1780378341538146252,155,1780378341076002458,1780378340701000000,462.143794,watch_250ms_to_stale_limit,false,false,false,BTC,70670,70671,70670.5,10,70670.0|70669.0|70668.0|70667.0|70666.0,70671.0|70672.0|70673.0|70674.0|70675.0,15.18504|16.28837|18.08455|18.71936|20.29936,0.00169|0.08894|0.03499|0.91492|0.51117,83|72|113|101|106,4|6|4|5|4,88.57668,1.55171,0.96556668,70670.98278334,4.82783338,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
72,1780378342038146252,158,1780378341555461787,1780378341248000000,482.684465,watch_250ms_to_stale_limit,false,false,false,BTC,70670,70671,70670.5,10,70670.0|70669.0|70668.0|70667.0|70666.0,70671.0|70672.0|70673.0|70674.0|70675.0,21.09713|11.73153|3.14945|0.6241|0.91389,0.5958|0.00157|0.00117|0.25117|0.00139,65|10|12|7|9,10|3|2|3|3,37.5161,0.8511,0.95563398,70670.97781699,4.7781699,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
73,1780378342538146252,161,1780378342074456841,1780378341781000000,463.689411,watch_250ms_to_stale_limit,false,false,false,BTC,70674,70675,70674.5,10,70674.0|70673.0|70672.0|70671.0|70670.0,70675.0|70676.0|70677.0|70678.0|70679.0,25.87483|29.95194|26.82953|31.27949|34.68809,0.00023|0.00017|0.00017|0.00059|0.00274,114|173|142|158|87,2|1|1|3|3,148.62388,0.0039,0.99994752,70674.99997376,4.9997376,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
74,1780378343038146252,165,1780378342657391791,1780378342332000000,380.754461,watch_250ms_to_stale_limit,false,false,false,BTC,70688,70689,70688.5,10,70688.0|70687.0|70686.0|70685.0|70684.0,70689.0|70690.0|70691.0|70692.0|70693.0,4.36431|4.16808|5.50766|5.9405|5.98005,1.79594|2.57405|0.50983|0.00017|1.71491,25|26|30|45|26,4|3|2|1|3,25.9606,6.5949,0.59485187,70688.79742593,2.97425934,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
75,1780378343538146252,166,1780378343164885596,1780378342834000000,373.260656,watch_250ms_to_stale_limit,false,false,false,BTC,70688,70689,70688.5,10,70688.0|70687.0|70686.0|70685.0|70684.0,70689.0|70690.0|70691.0|70692.0|70693.0,1.18746|1.86372|0.87817|1.41371|5.54968,3.92352|2.57405|0.50983|0.70829|2.33111,7|7|3|4|6,28|3|2|2|4,10.89274,10.0468,0.04039917,70688.52019958,0.20199584,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
76,1780378344038146252,169,1780378343680613277,1780378343378000000,357.532975,watch_250ms_to_stale_limit,false,false,false,BTC,70688,70689,70688.5,10,70688.0|70687.0|70686.0|70685.0|70684.0,70689.0|70690.0|70691.0|70692.0|70693.0,0.65331|1.42454|0.17001|2.11744|5.54758,5.39028|2.57405|0.50983|0.70829|2.50471,7|3|2|4|5,35|3|2|2|4,9.91288,11.68716,-0.08214244,70688.45892878,-0.4107122,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
77,1780378344538146252,169,1780378343680613277,1780378343378000000,857.532975,watch_250ms_to_stale_limit,false,false,false,BTC,70688,70689,70688.5,10,70688.0|70687.0|70686.0|70685.0|70684.0,70689.0|70690.0|70691.0|70692.0|70693.0,0.65331|1.42454|0.17001|2.11744|5.54758,5.39028|2.57405|0.50983|0.70829|2.50471,7|3|2|4|5,35|3|2|2|4,9.91288,11.68716,-0.08214244,70688.45892878,-0.4107122,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
78,1780378345038146252,173,1780378344888978210,1780378344450000000,149.168042,warm_50_250ms,false,false,false,BTC,70672,70675,70673.5,30,70672.0|70671.0|70670.0|70669.0|70668.0,70675.0|70676.0|70677.0|70678.0|70679.0,1.75869|0.00677|0.00017|2.03081|1.88848,4.88559|1.24362|2.55865|7.35433|10.28836,3|2|1|5|3,17|9|34|40|39,5.68492,26.33055,-0.64486419,70672.53270372,-9.67296279,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
79,1780378345538146252,175,1780378345403664869,1780378345056000000,134.481383,warm_50_250ms,false,false,false,BTC,70672,70673,70672.5,10,70672.0|70671.0|70670.0|70669.0|70668.0,70673.0|70674.0|70675.0|70676.0|70677.0,0.01058|0.70848|1.5438|2.19469|5.14613,26.58786|2.37746|4.44065|0.93831|0.22904,3|2|4|6|3,180|23|30|5|3,9.60368,34.57332,-0.5652181,70672.21739095,-2.8260905,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
80,1780378346038146252,177,1780378345974699779,1780378345555000000,63.446473,warm_50_250ms,false,false,false,BTC,70673,70674,70673.5,10,70673.0|70672.0|70671.0|70670.0|70669.0,70674.0|70675.0|70679.0|70683.0|70684.0,0.00176|17.12638|5.44876|2.28853|5.32658,0.02|0.20383|0.30881|0.0003|1.0126,1|48|6|6|10,2|2|2|1|1,30.19201,1.54554,0.90260496,70673.95130248,4.51302479,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
81,1780378346538146252,179,1780378346393000055,1780378346057000000,145.146197,warm_50_250ms,false,false,false,BTC,70686,70687,70686.5,10,70686.0|70685.0|70684.0|70683.0|70682.0,70687.0|70688.0|70689.0|70690.0|70691.0,6.11674|1.58762|6.83722|3.10261|6.83106,0.00015|0.001|0.00017|0.51084|0.51083,35|6|47|23|41,1|1|1|3|3,24.47525,1.02299,0.91975995,70686.95987998,4.59879976,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
82,1780378347038146252,182,1780378346947425054,1780378346595000000,90.721198,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,25.16408|21.84912|28.18035|5.92259|1.42341,7.56766|0.51083|0.95928|1.85503|0.14262,149|124|102|11|2,12|3|4|4|3,82.53955,11.03542,0.76413735,70689.88206868,3.82068677,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
83,1780378347538146252,185,1780378347482444830,1780378347133000000,55.701422,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,14.19387|3.42447|0.1471|4.74922|5.95611,7.08996|0.51083|0.25117|2.56313|0.14762,47|3|4|6|7,19|3|3|5|5,28.47077,10.56271,0.45878717,70689.72939359,2.29393587,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
84,1780378348038146252,187,1780378347985342806,1780378347667000000,52.803446,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70687.0|70686.0|70685.0|70684.0,70690.0|70691.0|70692.0|70693.0|70694.0,9.02108|1.53097|4.6438|0.00707|4.263,9.5464|2.34983|1.20315|1.85503|1.5638,27|2|6|1|7,34|6|4|4|6,19.46592,16.51821,0.08191695,70689.54095847,0.40958473,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
85,1780378348538146252,187,1780378347985342806,1780378347667000000,552.803446,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70687.0|70686.0|70685.0|70684.0,70690.0|70691.0|70692.0|70693.0|70694.0,9.02108|1.53097|4.6438|0.00707|4.263,9.5464|2.34983|1.20315|1.85503|1.5638,27|2|6|1|7,34|6|4|4|6,19.46592,16.51821,0.08191695,70689.54095847,0.40958473,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
86,1780378349038146252,190,1780378348570710970,1780378348214000000,467.435282,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70687.0|70686.0|70685.0|70684.0,70690.0|70691.0|70692.0|70693.0|70694.0,8.48034|1.10575|4.63937|0.71523|2.97192,6.23574|0.5792|1.31366|0.7906|0.93605,26|3|5|2|7,25|4|4|4|8,17.91261,9.85525,0.29016856,70689.64508428,1.45084281,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
87,1780378349538146252,191,1780378349138909072,1780378348790000000,399.237180,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,8.78548|3.00015|1.10575|4.63937|1.83746,5.17732|0.51083|0.95928|0.51082|0.82628,31|2|3|5|4,18|3|4|3|7,19.36821,7.98453,0.41618061,70689.7080903,2.08090305,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
88,1780378350038146252,192,1780378349649467724,1780378349327000000,388.678528,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,8.9626|4.77051|1.10575|4.63937|5.30781,3.81788|0.00117|0.25117|0.00117|2.044,32|4|3|5|6,15|2|3|2|9,24.78604,6.11539,0.60420019,70689.8021001,3.02100097,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
89,1780378350538146252,193,1780378350170395294,1780378349836000000,367.750958,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,8.8325|3.33677|1.6417|6.40977|3.21788,3.83202|0.00117|0.25117|0.70928|2.75209,33|3|5|7|5,16|2|3|3|9,23.43862,7.54573,0.51293282,70689.75646641,2.5646641,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
90,1780378351038146252,196,1780378350806986895,1780378350431000000,231.159357,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,10.10378|3.33677|1.6417|6.08529|1.44715,0.98318|0.00117|0.25117|0.70928|2.07343,36|3|5|7|4,15|2|3|3|7,22.61469,4.01823,0.69825089,70689.84912544,3.49125443,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
91,1780378351538146252,197,1780378351293877483,1780378350954000000,244.268769,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,9.13559|4.04491|6.98233|6.08529|0.74198,0.96587|0.00117|0.25117|0.00117|0.51581,38|4|10|7|4,13|2|3|2|5,26.9901,1.73519,0.87918729,70689.93959365,4.39593647,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
92,1780378352038146252,200,1780378351834610146,1780378351491000000,203.536106,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,5.44549|5.56108|3.01645|4.64237|2.87091,2.88368|0.70929|0.25117|0.00117|0.51581,33|5|8|6|7,20|3|3|2|5,21.5363,4.36112,0.66320043,70689.83160021,3.31600213,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
93,1780378352538146252,202,1780378352451813199,1780378352036000000,86.333053,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,2.65517|4.74049|0.16634|4.64237|1.3948,4.7612|0.07448|0.25117|1.75352|0.51581,20|6|3|6|6,29|3|3|5|5,13.59917,7.35618,0.29791867,70689.64895933,1.48959335,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
94,1780378353038146252,204,1780378352907780379,1780378352577000000,130.365873,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,1.89956|3.33726|0.06734|1.15135|2.81115,4.48994|0.00117|0.25117|0.70446|0.5494,16|4|2|6|7,26|2|3|5|6,9.26666,5.99614,0.21428047,70689.60714024,1.07140236,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
95,1780378353538146252,206,1780378353469729233,1780378353097000000,68.417019,warm_50_250ms,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,0.00017|3.00081|0.00032|0.40752|0.00039,18.5746|0.00117|0.78112|4.7849|4.23654,1|4|2|3|2,47|2|5|6|11,3.40921,28.37833,-0.78550023,70689.10724988,-3.92750115,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
96,1780378354038146252,206,1780378353469729233,1780378353097000000,568.417019,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,0.00017|3.00081|0.00032|0.40752|0.00039,18.5746|0.00117|0.78112|4.7849|4.23654,1|4|2|3|2,47|2|5|6|11,3.40921,28.37833,-0.78550023,70689.10724988,-3.92750115,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
97,1780378354538146252,207,1780378354051739777,1780378353720000000,486.406475,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,0.98567|3.00081|1.77051|0.40752|0.10039,1.40339|0.00117|0.76395|0.00117|1.32403,12|4|3|3|3,19|2|4|2|6,6.2649,3.49371,0.28397384,70689.64198692,1.41986922,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
98,1780378355038146252,210,1780378354755964129,1780378354264000000,282.182123,watch_250ms_to_stale_limit,false,false,false,BTC,70689,70690,70689.5,10,70689.0|70688.0|70687.0|70686.0|70685.0,70690.0|70691.0|70692.0|70693.0|70694.0,0.70871|3.00081|0.00017|0.40752|3.02051,1.57974|0.00117|0.76395|0.70928|0.61594,10|4|1|3|7,20|2|4|3|5,7.13772,3.67008,0.32084606,70689.66042303,1.60423028,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
