feature,outcome,horizon_ms,regime_bucket,row_count,eligible_min_rows,pearson_corr,high_z_minus_low_z_mean_effect,dominant_sign,threshold_met,outcome_unit,effective_future_age_ms_min,effective_future_age_ms_mean,effective_future_age_ms_max,contract_status,contract_role,runner_use
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_high,455,true,0.09986187,0.72997787,positive,true,unitless,1000,1003.2967033,2000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_low,456,true,0.24605234,1.24277523,positive,true,unitless,1000,1000,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,1000,binance_vol_zero,2682,true,0,0,none,false,unitless,1000,1000.18642804,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_high,455,true,0.12488474,13.34812305,positive,true,ticks,1000,1003.2967033,2000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_low,456,true,0.16338808,9.89522992,positive,true,ticks,1000,1000,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_zero,2682,true,0,0,none,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,1000,binance_vol_positive_high,455,true,-0.11886889,-46.35573123,negative,true,ticks,1000,1003.2967033,2000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,1000,binance_vol_positive_low,456,true,0.08849945,44.44572368,positive,true,ticks,1000,1000,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,1000,binance_vol_zero,2682,true,0,0,none,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,1000,binance_vol_positive_high,455,true,-0.13208369,-49.9631119,negative,true,ticks,1000,1003.2967033,2000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,1000,binance_vol_positive_low,456,true,0.08753912,43.85420963,positive,true,ticks,1000,1000,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,1000,binance_vol_zero,2682,true,0,0,none,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,5000,binance_vol_positive_high,455,true,0.11968583,128.41897233,positive,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,5000,binance_vol_positive_low,454,true,0.09325471,111.51315789,positive,true,ticks,5000,5000,5000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,5000,binance_vol_zero,2676,true,0,0,none,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,5000,binance_vol_positive_high,455,true,-0.00778334,-1.21212121,negative,false,ticks,5000,5003.2967033,6000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,5000,binance_vol_positive_low,454,true,0.01835203,1.25,positive,false,ticks,5000,5000,5000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,5000,binance_vol_zero,2676,true,0,0,none,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_high,455,true,-0.02918336,0.10631111,positive,false,unitless,5000,5003.2967033,6000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_low,454,true,0.01695519,0.16722539,positive,false,unitless,5000,5000,5000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,5000,binance_vol_zero,2676,true,0,0,none,false,unitless,5000,5000.18684604,5500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_high,455,true,-0.01468054,0.48029132,positive,false,ticks,5000,5003.2967033,6000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_low,454,true,0.00294218,0.38948165,positive,false,ticks,5000,5000,5000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_zero,2676,true,0,0,none,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,5000,binance_vol_positive_high,455,true,-0.16576123,-109.75230567,negative,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,5000,binance_vol_positive_low,454,true,-0.09129993,-66.23848684,negative,true,ticks,5000,5000,5000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,5000,binance_vol_zero,2676,true,0,0,none,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,5000,binance_vol_positive_high,455,true,-0.17439508,-113.17316275,negative,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,5000,binance_vol_positive_low,454,true,-0.09218811,-66.98342329,negative,true,ticks,5000,5000,5000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,5000,binance_vol_zero,2676,true,0,0,none,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,10000,binance_vol_positive_high,453,true,0.13422202,172.99077734,positive,true,ticks,10000,10000,10000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,10000,binance_vol_positive_low,453,true,0.0435056,82.43421053,positive,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,10000,binance_vol_zero,2669,true,0,0,none,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,10000,binance_vol_positive_high,453,true,-0.01068426,-2.95125165,negative,false,ticks,10000,10000,10000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,10000,binance_vol_positive_low,453,true,0.04214619,2.5,positive,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,10000,binance_vol_zero,2669,true,0,0,none,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_high,453,true,0.01683146,0.25101858,positive,false,unitless,10000,10000,10000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_low,453,true,-0.00114201,-0.09112896,negative,false,unitless,10000,10001.10375276,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,10000,binance_vol_zero,2669,true,0,0,none,false,unitless,10000,10000.18733608,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_high,453,true,0.01393876,1.79491414,positive,false,ticks,10000,10000,10000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_low,453,true,0.02605483,0.43460895,positive,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_zero,2669,true,0,0,none,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,10000,binance_vol_positive_high,453,true,-0.13305147,-90.25428195,negative,true,ticks,10000,10000,10000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,10000,binance_vol_positive_low,453,true,-0.070119,-73.04111842,negative,true,ticks,10000,10001.10375276,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,10000,binance_vol_zero,2669,true,0,0,none,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,10000,binance_vol_positive_high,453,true,-0.1412084,-93.78440834,negative,true,ticks,10000,10000,10000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,10000,binance_vol_positive_low,453,true,-0.07084928,-73.87878837,negative,true,ticks,10000,10001.10375276,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,10000,binance_vol_zero,2669,true,0,0,none,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
