row_id,sample_id,observed_regime,decision_id,action,block_reason,signal_status,signal_score,signal_abs_z,side,fair_mid_px,quote_px,edge_ticks,required_edge_ticks,quote_type,time_in_force,post_only,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,warning_bucket,order_endpoint_called,private_endpoint_called,credential_read
809,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:809,would_submit,,pass,-1.12224351,1.12224351,sell,59979.0511026,59980,9.48897404,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
816,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:816,would_submit,,pass,1.00490474,1.00490474,buy,59979.9019619,59979,9.01961896,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
826,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:826,would_submit,,pass,-3.79859478,3.79859478,sell,59977.98056209,59980,20.19437912,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
827,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:827,would_submit,,pass,1.04545263,1.04545263,buy,59979.91818105,59979,9.18181052,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
828,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:828,would_submit,,pass,2.56628367,2.56628367,buy,59980.52651347,59979,15.26513468,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
842,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:842,would_submit,,pass,1.0415278,1.0415278,buy,59979.91661112,59979,9.1661112,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
843,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:843,would_submit,,pass,1.00775347,1.00775347,buy,59979.90310139,59979,9.03101388,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
850,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:850,would_submit,,pass,1.06830774,1.06830774,buy,59979.9273231,59979,9.27323096,1.5,touch,Alo,True,260,260,258.5,binance_source_age_low,basis_high,False,False,False,False
852,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:852,would_submit,,pass,1.04027293,1.04027293,buy,60005.91610917,60005,9.16109172,1.5,touch,Alo,True,50,50,48.5,binance_source_age_low,basis_high,False,False,False,False
861,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:861,would_submit,,pass,1.03583469,1.03583469,buy,60014.91433388,60014,9.14333876,1.5,touch,Alo,True,35,35,33.5,binance_source_age_low,basis_high,False,False,False,False
890,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:890,would_submit,,pass,-1.01183846,1.01183846,sell,60049.59526462,60052,24.04735384,1.5,touch,Alo,True,-35,35,33.5,binance_source_age_low,basis_low,False,False,False,False
891,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:891,would_submit,,pass,-1.00369372,1.00369372,sell,60048.09852251,60049,9.01477488,1.5,touch,Alo,True,-30,30,28.5,binance_source_age_high,basis_low,False,False,False,False
895,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:895,would_submit,,pass,-1.00701363,1.00701363,sell,60041.59719455,60045,34.02805452,1.5,touch,Alo,True,-45,45,43.5,binance_source_age_low,basis_high,False,False,False,False
898,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:898,would_submit,,pass,-1.98148522,1.98148522,sell,60035.70740591,60037,12.92594088,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
908,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:908,would_submit,,pass,1.0425278,1.0425278,buy,60026.91701112,60026,9.1701112,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
910,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:910,would_submit,,pass,1.06164847,1.06164847,buy,60026.92465939,60026,9.24659388,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
914,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:914,would_submit,,pass,1.04176191,1.04176191,buy,60026.91670476,60026,9.16704764,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
923,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:923,would_submit,,pass,-1.09127752,1.09127752,sell,60017.06348899,60018,9.36511008,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
924,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:924,would_submit,,pass,-1.09140851,1.09140851,sell,60017.0634366,60018,9.36563404,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
925,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:925,would_submit,,pass,-1.03109773,1.03109773,sell,60017.08756091,60018,9.12439092,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
938,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:938,would_submit,,pass,2.85336283,2.85336283,buy,60032.64134513,60031,16.41345132,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
943,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:943,would_submit,,pass,2.28141624,2.28141624,buy,60036.4125665,60035,14.12566496,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
984,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:984,would_submit,,pass,1.06741357,1.06741357,buy,60047.92696543,60047,9.26965428,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
985,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:985,would_submit,,pass,1.03329119,1.03329119,buy,60047.91331648,60047,9.13316476,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
986,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:986,would_submit,,pass,1.02983387,1.02983387,buy,60047.91193355,60047,9.11933548,1.5,touch,Alo,True,10,10,8.5,binance_source_age_high,basis_high,False,False,False,False
1003,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1003,would_submit,,pass,1.03882142,1.03882142,buy,60072.41552857,60071,14.15528568,1.5,touch,Alo,True,135,135,133.5,binance_source_age_low,basis_high,False,False,False,False
1016,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1016,would_submit,,pass,-1.04245251,1.04245251,sell,60082.583019,60084,14.16981004,1.5,touch,Alo,True,-65,65,63.5,binance_source_age_low,basis_high,False,False,False,False
1032,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1032,would_submit,,pass,3.27785908,3.27785908,buy,60064.81114363,60063,18.11143632,1.5,touch,Alo,True,-10,-10,-11.5,binance_source_age_low,basis_high,False,False,False,False
1042,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1042,would_submit,,pass,-3.48061483,3.48061483,sell,60076.10775407,60078,18.92245932,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
1052,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1052,would_submit,,pass,1.01629512,1.01629512,buy,60072.90651805,60072,9.06518048,1.5,touch,Alo,True,-110,-110,-111.5,binance_source_age_high,basis_low,False,False,False,False
1054,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1054,would_submit,,pass,1.00620398,1.00620398,buy,60061.90248159,60061,9.02481592,1.5,touch,Alo,True,-50,-50,-51.5,binance_source_age_high,basis_low,False,False,False,False
1055,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1055,would_submit,,pass,-2.70818107,2.70818107,sell,60060.41672757,60062,15.83272428,1.5,touch,Alo,True,-50,50,48.5,binance_source_age_high,basis_mid,False,False,False,False
1057,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1057,would_submit,,pass,1.86322208,1.86322208,buy,60057.24528883,60056,12.45288832,1.5,touch,Alo,True,-180,-180,-181.5,binance_source_age_low,basis_low,False,False,False,False
1083,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1083,would_submit,,pass,1.02684383,1.02684383,buy,60018.91073753,60018,9.10737532,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1101,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1101,would_submit,,pass,-1.0622521,1.0622521,sell,60012.07509916,60013,9.2490084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1131,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1131,would_submit,,pass,1.06293474,1.06293474,buy,60018.9251739,60018,9.25173896,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
1134,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1134,would_submit,,pass,-2.01567988,2.01567988,sell,60017.69372805,60019,13.06271952,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
1147,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1147,would_submit,,pass,-3.68823539,3.68823539,sell,60007.02470584,60009,19.75294156,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
1151,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1151,would_submit,,pass,-1.12081022,1.12081022,sell,60008.05167591,60009,9.48324088,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
1153,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1153,would_submit,,pass,-1.9445045,1.9445045,sell,60007.7221982,60009,12.778018,1.5,touch,Alo,True,-210,210,208.5,binance_source_age_low,basis_low,False,False,False,False
1155,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1155,would_submit,,pass,1.01478003,1.01478003,buy,59987.90591201,59987,9.05912012,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1159,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1159,would_submit,,pass,-1.00592695,1.00592695,sell,59993.09762922,59994,9.0237078,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1161,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1161,would_submit,,pass,1.05847324,1.05847324,buy,59993.9233893,59993,9.23389296,1.5,touch,Alo,True,10,10,8.5,binance_source_age_high,basis_high,False,False,False,False
1168,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1168,would_submit,,pass,-1.10067506,1.10067506,sell,59994.05972998,59995,9.40270024,1.5,touch,Alo,True,80,-80,-81.5,binance_source_age_low,basis_high,False,False,False,False
1182,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1182,would_submit,,pass,-1.08416442,1.08416442,sell,60008.06633423,60009,9.33665768,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1204,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1204,would_submit,,pass,1.03783012,1.03783012,buy,60008.91513205,60008,9.15132048,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1213,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1213,would_submit,,pass,-1.05253485,1.05253485,sell,60019.07898606,60020,9.2101394,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1218,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1218,would_submit,,pass,-1.01960523,1.01960523,sell,60019.09215791,60020,9.07842092,1.5,touch,Alo,True,-220,220,218.5,binance_source_age_low,basis_low,False,False,False,False
1219,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1219,would_submit,,pass,-1.12254592,1.12254592,sell,60010.05098163,60011,9.49018368,1.5,touch,Alo,True,-130,130,128.5,binance_source_age_mid,basis_mid,False,False,False,False
1221,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1221,would_submit,,pass,-1.10287179,1.10287179,sell,59997.05885128,59998,9.41148716,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1222,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1222,would_submit,,pass,-1.10486049,1.10486049,sell,59997.0580558,59998,9.41944196,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1223,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1223,would_submit,,pass,-1.13756699,1.13756699,sell,59997.0449732,59998,9.55026796,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1235,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1235,would_submit,,pass,1.09974309,1.09974309,buy,59997.93989724,59997,9.39897236,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1236,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1236,would_submit,,pass,1.67537243,1.67537243,buy,59998.17014897,59997,11.70148972,1.5,touch,Alo,True,10,10,8.5,binance_source_age_low,basis_high,False,False,False,False
1248,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1248,would_submit,,pass,-1.01123051,1.01123051,sell,60014.0955078,60015,9.04492204,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1262,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1262,would_submit,,pass,-1.77020358,1.77020358,sell,60021.79191857,60023,12.08081432,1.5,touch,Alo,True,-20,20,18.5,binance_source_age_low,basis_high,False,False,False,False
1291,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1291,would_submit,,pass,-1.06859968,1.06859968,sell,60018.07256013,60019,9.27439872,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1292,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1292,would_submit,,pass,-1.09970213,1.09970213,sell,60018.06011915,60019,9.39880852,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1293,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1293,would_submit,,pass,-4.74673611,4.74673611,sell,60016.60130556,60019,23.98694444,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1317,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1317,would_submit,,pass,1.00877374,1.00877374,buy,60005.9035095,60005,9.03509496,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1329,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1329,would_submit,,pass,-1.016208,1.016208,sell,60015.0935168,60016,9.064832,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1356,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1356,would_submit,,pass,1.04646228,1.04646228,buy,60017.91858491,60017,9.18584912,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1358,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1358,would_submit,,pass,1.04231358,1.04231358,buy,60017.91692543,60017,9.16925432,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1359,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1359,would_submit,,pass,1.04404951,1.04404951,buy,60017.9176198,60017,9.17619804,1.5,touch,Alo,True,40,40,38.5,binance_source_age_high,basis_high,False,False,False,False
1380,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1380,would_submit,,pass,3.3683589,3.3683589,buy,60031.84734356,60030,18.4734356,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1381,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1381,would_submit,,pass,1.03428043,1.03428043,buy,60030.91371217,60030,9.13712172,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1405,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1405,would_submit,,pass,-1.11052177,1.11052177,sell,60036.05579129,60037,9.44208708,1.5,touch,Alo,True,-120,120,118.5,binance_source_age_mid,basis_low,False,False,False,False
1431,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1431,would_submit,,pass,1.0676113,1.0676113,buy,60032.92704452,60032,9.2704452,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1432,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1432,would_submit,,pass,1.07443346,1.07443346,buy,60032.92977338,60032,9.29773384,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
1433,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1433,would_submit,,pass,1.07334788,1.07334788,buy,60032.92933915,60032,9.29339152,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
1465,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1465,would_submit,,pass,1.04140047,1.04140047,buy,60055.91656019,60055,9.16560188,1.5,touch,Alo,True,-5,-5,-6.5,binance_source_age_low,basis_high,False,False,False,False
1466,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1466,would_submit,,pass,1.02352898,1.02352898,buy,60049.90941159,60049,9.09411592,1.5,touch,Alo,True,55,55,53.5,binance_source_age_low,basis_high,False,False,False,False
1500,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1500,would_submit,,pass,3.75451765,3.75451765,buy,60050.00180706,60048,20.0180706,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
1505,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1505,would_submit,,pass,-2.8271382,2.8271382,sell,60047.36914472,60049,16.3085528,1.5,touch,Alo,True,-50,50,48.5,binance_source_age_high,basis_high,False,False,False,False
1517,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1517,would_submit,,pass,-3.65941804,3.65941804,sell,60027.03623278,60029,19.63767216,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
1518,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1518,would_submit,,pass,-1.00236204,1.00236204,sell,60028.09905518,60029,9.00944816,1.5,touch,Alo,True,-60,60,58.5,binance_source_age_low,basis_mid,False,False,False,False
1520,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:1520,would_submit,,pass,-1.06771473,1.06771473,sell,60022.07291411,60023,9.27085892,1.5,touch,Alo,True,-30,30,28.5,binance_source_age_high,basis_high,False,False,False,False
